"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"BD3B73Z7","journalArticle",2009,"Maundu, P.; Kibet, S.; Morimoto, Y.; Imbumi, M.; Adeka, R.","Impact of Prosopis juliflora on Kenya's semi-arid and arid ecosystems and local livelihoods","Biodiversity","","1488-8386","10.1080/14888386.2009.9712842","http://www.tandfonline.com/doi/abs/10.1080/14888386.2009.9712842","Prosopis juliflora or prosopis is a small, fast growing, drought-resistant, evergreen, tree of tropical American origin. Its pods can be used as livestock food and are fed upon by native herbivores. It has good timber and shade and quickly turns bare arid environments green. These qualities rendered it an attractive candidate for aridland environmental rehabilitation programmes. In the 80s and early 90s it was a preferred species in afforestation, fuel-energy and fodder programmes in Kenya's Turkana and Baringo districts and North Eastern Province. Prosopis however produces masses of pods containing small tough smooth seeds. When pods are eaten by livestock, seeds pass easily through the gut. Once in the soil, seeds can lie dormant for long, till good conditions return. Prosopis is deep-rooted and coppices well when cut above ground. These factors make it highly invasive and hard to control once established. Research was carried out to determine the spread of Prosopis juliflora over time in Kenya and its effect on livelihoods and biodiversity. It was evident that barely three decades since the first herbarium specimen was collected in 1977 from Coast Province, the species was now found in seven of Kenya's eight provinces. It was more aggressive in aridlands of the north where it formed thorny impenetrable thickets especially along water courses, flood plains, roadsides and in inhabited areas. It was encroaching upon paths, dwellings, irrigation schemes, crop farms and pastureland, significantly affecting biological diversity and rural livelihoods. Three sites, Baringo in the Rift Valley, Garissa between Coast and North Eastern Provinces and Loiyangalani in Eastern Province were chosen for detailed studies covering economic importance, perceptions, effect on biodiversity and what it would take to manage the spread of prosopis. Of the 18 positive attributes mentioned, charcoal making and fodder were most important. 24 negative attributes were mentioned. Of these, invasion of pastureland, cropland and homesteads was ranked first followed by the harmful effects of the thorns. The significance of each attribute however varied across and within the sites. In all three sites, there was significantly more plant diversity outside prosopis thicket than within it. The average labour cost of clearing a prosopis thicket 3-4 yrs old in a plot 10x10 m was found to range from Ksh 1000 (US$ 13) in Loiyangalani and Ksh 1200 in Baringo to Ksh 2,800 in Garissa. It was evident that in areas where prosopis was well established, it was beyond the community's ability to control its expansion. Prosopis invasion had reduced the capacity of pastoralists to keep large herds of livestock in affected areas. The impact among pastoralist communities has led to frequent lawsuits, pitting communities in Baringo District against government. Their source of livelihood undermined, they had turned to the very prosopis as a source of income, mainly poles, charcoal and pods. On perception, an overwhelming majority in all sites (64% in Garissa, 78.6% in Loiyangalani and 67% in Baringo) said life would be better without prosopis. Despite the stand of the affected local communities, the environmentalists, scientists and development workers were still divided on prosopis matters. Future scenarios indicated further expansion that will not only affect people's livelihoods but also key sectors of the economy such as tourism. It is evident that Kenya's vast arid and semi-arid lands totalling 80% of land area are at risk and the longer the wait, the more difficult it will be to control or eradicate the species. A comprehensive policy on prosopis is proposed.",2009,"2019-06-28 13:21:49","2019-06-28T13:21:49Z","","33–50","","2-3","10",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Arid ecosystem; Invasive alien species; Local livelihoods; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SQI4ZNK4","journalArticle",2007,"Eisenberg, Joseph N S; Desai, Manish A.; Levy, Karen; Bates, Sarah J.; Liang, Song; Naumoff, Kyra; Scott, James C.","Environmental determinants of infectious disease: A framework for tracking causal links and guiding public health research","Environmental Health Perspectives","","00916765","10.1289/ehp.9806","http://www.jstor.org/stable/4626856","BACKGROUND: Discoveries that emerging and re-emerging pathogens have their origin in environmental change has created an urgent need to understand how these environmental changes impact disease burden. In this article we present a framework that provides a context from which to examine the relationship between environmental changes and disease transmission and a structure from which to unite disparate pieces of information from a variety of disciplines. METHODS: The framework integrates three interrelated characteristics of environment-disease relationships: a) Environmental change manifests in a complex web of ecologic and social factors that may ultimately impact disease; these factors are represented as those more distally related and those more proximally related to disease. b) Transmission dynamics of infectious pathogens mediate the effects that environmental changes have on disease. c) Disease burden is the outcome of the interplay between environmental change and the transmission cycle of a pathogen. RESULTS: To put this framework into operation, we present a matrix formulation as a means to define important elements of this system and to summarize what is known and unknown about the these elements and their relationships. The framework explicitly expresses the problem at a systems level that goes beyond the traditional risk factor analysis used in public health, and the matrix provides a means to explicitly express the coupling of different system components. CONCLUSION: This coupling of environmental and disease transmission processes provides a much-needed construct for furthering our understanding of both specific and general relationships between environmental change and infectious disease.",2007,"2019-06-28 13:21:47","2019-06-28T13:21:47Z","","1216–1223","","8","115",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 17687450",NA,NA,NA,"Environmental change; Infectious disease; Interdisciplinary; System theory; Transmission dynamics; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KJDYUQS3","journalArticle",2011,"Ok, Yong Sik; Kim, Jeong-Gyu; Lee, Sung-Eun","Environmental Impact Assessment of Rapeseed Cultivation by Life Cycle Assessment Use of organic and inorganic amendments for remediation of metal contaminated soils View project Natural Product View project Joung-Du Shin RURAL DEVELOPMENT ADMINISTRATION","","","","10.5338/KJEA.2011.30.1.24","https://www.researchgate.net/publication/263646949","",2011,"2019-06-28 13:21:46","2019-06-28T13:21:46Z","","","","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G7ZSLS38","book",2010,"","Africa's growth acceleration was widespread, with 27 of its 30 largest economies expanding more rapidly after 2000.","","","","","","",2010,"2019-06-28 13:21:45","2019-06-28T13:21:45Z","2016-12-04 00:00:00","","3–5","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Africa's economic growth; Markets; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW6K6ZEC","journalArticle",2011,"Beaumont, Linda J; Pitman, Andrew; Perkins, Sarah; Zimmermann, Niklaus E; Yoccoz, Nigel G","Impacts of climate change on the world 's most exceptional ecoregions","Proceedings of the National Academy of Sciences of the United States of America","","0027-8424","10.1073/pnas.1007217108/-/DCSupplemental.www.pnas.org/cgi/doi/10.1073/pnas.1007217108","","The current rate of warming due to increases in greenhouse gas (GHG) emissions is very likely unprecedented over the last 10,000 y. Although the majority of countries have adopted the view that global warming must be limited to \textless2 °C, current GHG emission rates and nonagreement at Copenhagen in December2009 increase the likelihood of this limit being exceeded by 2100. Extensive evi- dence has linked major changes in biological systems to 20th cen- tury warming. The “Global 200” comprises 238 ecoregions of exceptional biodiversity [Olson DM, Dinerstein E (2002) Ann Mo Bot Gard 89:199–224].Weassess the likelihood that, by 2070, these iconic ecoregions will regularly experience monthly climatic condi- tions that were extreme in 1961–1990. Using \textgreater600 realizations from climate model ensembles, we show that up to 86% of terres- trial and 83% of freshwater ecoregions will be exposed to average monthly temperature patterns \textgreater2 SDs (2σ) of the 1961–1990 base- line, including 82% of critically endangered ecoregions. The entire range of 89 ecoregions will experience extreme monthly temper- atures with a local warming of\textless2 °C. Tropical and subtropical ecor- egions, and mangroves, face extreme conditions earliest, some with \textless1 °C warming. In contrast, few ecoregions within Boreal Forests and Tundra biomes will experience such extremes this cen- tury. On average, precipitation regimes do not exceed 2σ of the baseline period, although considerable variability exists across the climate realizations. Further, the strength of the correlation between seasonal temperature and precipitation changes over nu- merous ecoregions. These results suggest many Global 200 ecore- gions may be under substantial climatic stress by 2100. climate",2011,"2019-06-28 13:21:44","2019-06-28T13:21:44Z","","2306–2311","","6","108",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 21262825",NA,NA,NA,"Used in AfRA Ch1; climate impacts; climate model ensemble; conservation B",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MBSAIVWT","report",2015,"Prip, Christian; Rosendal, Kristin","Access to genetic resources and benefit-sharing from their use (ABS) – state of implementation and research gaps","","","","","","Commissioned by the PBL Netherlands Environmental Assessment Agency the report provides an international review of the current situation in access and benefit sharing (ABS) related to genetic resources and the research needs in this field. The report concludes that even if an international ABS regime has been in place for more than 20 years, implementation at the national level has been slow both in terms of enacting access legislation and legislation to support compliance with access legislation. A fairly large amount of bioprospecting activities have been generated but - apparently - few with a commercial intent and thus with few examples and low amounts of monetary benefits. Research on ABS has mainly been theoretical and less research has been conducted on ABS in practice. Main research gaps are: 1) Actual and potential contribution of ABS to conservation and sustainable use of biodiversity; 2) ABS, equity and standard setting; 3) ABS beyond genetic resources; 4) Business approaches to ABS; 5) Mapping the value chain of genetic/biological material from its collection to an end product. Key",2015,"2019-06-28 13:21:42","2019-06-28T13:21:42Z","","38","","","",NA,NA,NA,NA,NA,NA,NA,"FNI","Netherlands",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Genetic resources; Used in AfRA Ch1; biodiversity; biological resources; ecosystem services; international envrionmental governance and law",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NJDP9VLY","report",2012,"Fakir, Saliem","The G20 's Energy Infrastructure Plans for Africa: What is Missing?","","","","","sfakir@wwf.org.za","At their Seoul, South Korea Summit in November 2010, the G20 adopted a Multi-Year Action Plan on Development which aims to promote economic growth, particularly in about 80 low-income countries (LICs). Infrastructure development is at the top of the nine-point agenda. A G20-mandated High Level Panel (HLP) on Infrastructure, working in close cooperation with Multilateral Development Banks (MDBs), submitted its report and final recommendations to the French G20 Summit in November 2011. In order to close Africa's energy infrastructure gap, the panel emphasises large-scale public-private partnership (PPP) projects in order to promote economic growth and regional integration. The panel asserts that new investments into the continent's energy sector are long overdue. This is true. However, this article takes issue with the HLP's call for delivering solutions with an entire focus on large-scale, centralised energy infrastructure projects. The recommendations don't sufficiently interrogate the feasibility and potential impacts; more attention should be given to modular and more flexibly deployable renewable energy technologies that can reduce poverty and minimise financial risk while maintaining a small carbon footprint.",2012,"2019-06-28 13:21:42","2019-06-28T13:21:42Z","","1–13","","","",NA,NA,NA,NA,NA,NA,NA,"","Cape town",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Energy; Infrastructure development; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9VIYA49J","journalArticle",2003,"McNeely, Jeffrey a.","Conserving forest biodiversity in times of violent conflict","Oryx","","0030-6053","10.1017/S0030605303000334","http://www.journals.cambridge.org/abstract_S0030605303000334","Forests are often frontiers, and like all frontiers, they are sites of dynamic social, ecological, political and economic changes. Such dynamism involves constantly changing advantages and disadvantages to different groups of people, which not surprisingly can lead to armed conflict, and all too frequently to war. Many governments have contributed to conflict, however inadvertently, by nationalizing their forests, so that traditional forest inhabitants have been disenfranchised while national governments sell the rights to trees in order to earn foreign exchange. Biodiversity-rich tropical forests in Papua New Guinea, Indonesia, Indochina, Myanmar, Sri Lanka, Central and West Africa, the Amazon, Colombia, Central America and New Caledonia have all been the sites of armed conflict in recent years, sometimes involving international forces. Forests have sometimes been part of the cause of conflict (as in Myanmar and Sierra Leone) but more often victims of it. Violent conflicts in temperate areas also typically involve forests as shelters for both civilians and combatants, as in the Balkans. While these conflicts have frequently, even invariably, caused negative impacts on biodiversity, peace can be even worse, as it enables forest exploitation to operate with impunity. Because many of the remaining forests are along international borders, international cooperation is required for their conservation. As one response, the concept of international ""Peace Parks"" is being promoted in many parts of the world as a way of linking biodiversity conservation with national security. The Convention on Biological Diversity, which entered into force at the end of 1993 and now has 187 State Parties, offers a useful framework for such cooperation.",2003,"2019-06-28 13:21:40","2019-06-28T13:21:40Z","","142–152","","02","37",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Used in AfRA Ch1; biodiversity; conflict; forest; peace park",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B8SHQU99","journalArticle",1998,"Kanyamibwa, Samuel","Impact of war on conservation: Rwandan environment and wildlife in agony","Biodiversity and Conservation","","09603115","10.1023/A:1008880113990","","Among the crucial problems that affect conservation in less developed countries are the high human pressure on natural habitats, poverty, low conservation education and lack of integration of local population. However, political and ethnic conflicts, which occur around the world and particularly in African countries, significantly affect all sectors of human society, the environment and wildlife. In this paper, we discuss the consequences of the Rwandan civil war of 1990-1994, recognized as one of the major tragedies of the 20th century, with a particular focus on protected areas and conservation bodies in the country.",1998,"2019-06-28 13:21:39","2019-06-28T13:21:39Z","","1399–1406","","11","7",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Civil war; Conservation; Human pressure; Protected area; Rwanda; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"U2WCXFTP","book",2011,"Unep","Towards a Green Economy: Pathways to Sustainable Development and Poverty Eradication","","978-92-807-3143-9","","","www.unep.org/greeneconomy","The report is compiled by UNEP's Green Economy Initiative in collaboration with economists and experts worldwide. It demonstrates that the greening of economies is not generally a drag on growth but rather a new engine of growth; that it is a net generator of decent jobs, and that it is also a vital strategy for the elimination of persistent poverty. The report also seeks to motivate policy makers to create the enabling conditions for increased investments in a transition to a green economy.",2011,"2019-06-28 13:21:32","2019-06-28T13:21:32Z","","","631","","www.unep.o",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"DOI: 10.1063/1.3159605 PMID: 705358729",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MS9LV3T5","report",2007,"Fao","FAO biosecurity toolkit","","","","","http://books.google.com/books?hl=en&lr=&id=zqOQuw-q7zIC&oi=fnd&pg=PA11&dq=FAO+biosecurity+toolkit&ots=XuByqddnjd&sig=JLTRxN5VgNJyvwDCWg17Lzy8Mtk","",2007,"2019-06-28 13:21:28","2019-06-28T13:21:28Z","","128","","","",NA,NA,NA,NA,NA,NA,NA,"","Rome",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Biosecurity; Globalization; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMSS58Z3","journalArticle",2013,"Faith, Daniel P.; Collen, Ben; Ariño, Arturo H.; Koleff, Patricia; Guinotte, John; Kerr, Jeremy; Chavan, Vishwas","Bridging biodiversity data gaps: recommendations to meet users' data needs","Biodiversity Informatics","","15469735","10.17161/bi.v8i2.4126","","Freely available high quality, data on species occurrence and associated variables are needed in order to track changes in biodiversity. One of the main issues surrounding the provision of such data is that sources vary in quality, scope, and accuracy. Publishers of such data must face the challenge of maximizing quality, utility and breadth of data coverage, in order to make such data useful to users. With the Global Biodiversity Information Facility (GBIF), we recently conducted a content needs assessment survey to consolidate and synthesize major user needs regarding biodiversity data. We find a broad range of recommendations from the survey respondents, principally concerning issues such as data quality, bias, and coverage, and ease of access. We recommend a candidate set of actions for the GBIF that fall into three classes: 1) addressing data gaps, data volume, and data quality, 2) aggregating data types that are relatively new to GBIF, to support emerging new applications, and 3) promoting ease-of-use and providing incentives for wider use. Addressing the challenge of providing high quality primary biodiversity data potentially can serve the needs of national and international biodiversity initiatives. These include the “flexible framework” for addressing the new 2020 biodiversity targets of the Convention on Biological Diversity, the global biodiversity observation network (GEO BON) and the new Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services (IPBES). Each of these presents opportunities for countries to define appropriate actions and corresponding data needs, with links from local to global scales.",2013,"2019-06-28 13:21:28","2019-06-28T13:21:28Z","","41–58","","1","8",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Data gaps; Recommendation; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CB6JLNUW","journalArticle",2007,"Wise, RM; Wilgen, BW Van; Hill, MP; Schulthess, F; Tweddle, D; Chabi-Olay, A; Zimmermann, HG","The economic impact and appropriate management of selected invasive alien species on the African continent","Final Report. Prepared \ldots","","","","http://issg.org/pdf/publications/GISP/Resources/CSIRAISmanagement.pdf","This report provides case studies of the economic impact of five invasive alien species in different areas in Africa. The overall aim of this work was to provide detailed information to administrators and managers. The species were: • Nile tilapia (Oreochromis niloticus); • Water hyacinth (Eichhornia crassipes); • The larger grain borer (Prostephanus truncatus); • Parthenium weed (Parthenium hysterophorus); and • Triffid weed (Chromolaena odorata). This report is in two parts. The first is an overview of the case studies, intended to provide an expanded outline of the overall approach and main findings of these studies. Part 1 provides a succinct overview of the approach to economic assessment, and on the case studies, and is intended to be a readable, uncluttered account of the findings. Part 2 consists of appendices that provide the full details of the economic methods used, and the data and findings behind each of the case studies. These appendices are intended for the more technically-oriented reader, and they can serve as a resource for those seeking detailed information.",2007,"2019-06-28 13:21:26","2019-06-28T13:21:26Z","","","","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BCX8NBP9","book",2011,"FAO","State of the World's Forests","","978-92-5-106750-5","","","","",2011,"2019-06-28 13:21:25","2019-06-28T13:21:25Z","","","","","",NA,NA,NA,NA,NA,NA,NA,"FAO","Rome",NA,NA,NA,NA,NA,NA,NA,"DOI: 10.1103/PhysRevLett.74.2694 PMID: 10057994",NA,NA,NA,"Forests; Socioeconomic benefits; Used in AfRA Ch1",NA,"FAO, CPF; S.Lapstum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K89EWSJZ","journalArticle",2013,"Moran, V. Cliff; Hoffmann, John H.; Zimmermann, Helmuth G.","100 years of biological control of invasive alien plants in South Africa: History, practice and achievements","South African Journal of Science","","00382353","10.1590/sajs.2013/a0022","","",2013,"2019-06-28 13:21:24","2019-06-28T13:21:24Z","","1–6","","9-10","109",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Conservation; Costs and benefits; Environmental management; Risks; Safety procedures; Used in AfRA Ch1; Weeds",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5GC5TY5V","journalArticle",2008,"Bai, Z. G.; Dent, D. L.; Olsson, L.; Schaepman, M. E.","Proxy global assessment of land degradation","Soil Use and Management","","02660032","10.1111/j.1475-2743.2008.00169.x","","Land degradation is always with us but its causes, extent and severity are contested. We define land degradation as a long-term decline in ecosystem function and productivity, which may be assessed using long-term, remotely sensed normalized difference vegetation index (NDVI) data. Deviation from the norm may serve as a proxy assessment of land degradation and improvement – if other factors that may be responsible are taken into account. These other factors include rainfall effects which may be assessed by rain-use efficiency, calculated from NDVI and rainfall. Results from the analysis of the 23-year Global Inventory Modeling and Mapping Studies (GIMMS) NDVI data indicate declining rain-use efficiency-adjusted NDVI on ca. 24% of the global land area with degrading areas mainly in Africa south of the equator, South-East Asia and south China, north-central Australia, the Pampas and swaths of the Siberian and north American taiga; 1.5 billion people live in these areas. The results are very different from previous assessments which compounded what is happening now with historical land degradation. Economic appraisal can be undertaken when land degradation is expressed in terms of net primary productivity and the resultant data allow statistical comparison with other variables to reveal possible drivers.",2008,"2019-06-28 13:21:23","2019-06-28T13:21:23Z","","223–234","","3","24",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Global relationships; Land degradation; Net primary productivity; Normalized difference vegetation index; Rain-use efficiency; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QMAPYSUW","journalArticle",2009,"Haines-Young, Roy H; Potschin, Marion B","The links between biodiversity, ecosystem services and human well-being.","Ecosystems ecology: a new synthesis","","10510761","10.1017/CBO9780511750458","","No matter who we are, or where we live, our well-being depends on the way ecosystems work. Most obviously, ecosystems can provide us with material things that are essential for our daily lives, such as food, wood, wool and medicines. Although the other types of ... $\backslash$n",2009,"2019-06-28 13:21:21","2019-06-28T13:21:21Z","","31","","","",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 21939041",NA,NA,NA,"ecosystem services",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L35AKJW7","journalArticle",2014,"González, E.; Rochefort, L.; Boudreau, S.; Poulin, M.","Combining indicator species and key environmental and management factors to predict restoration success of degraded ecosystems","Ecological Indicators","","1470160X","10.1016/j.ecolind.2014.06.016","http://dx.doi.org/10.1016/j.ecolind.2014.06.016","When evaluating the success or failure of ecological restoration projects, practitioners need to verify success within the first few years of the monitoring process to apply corrective measures if necessary or to reclaim environmental down payment where required. This could be achieved with ecological indicators, if they can be easily and routinely measured and are representative of the complexity of the restored ecosystems. We used peatlands restored after horticultural peat extraction in eastern Canada to test a methodological approach that predicts restoration success early after restoration implementation. The goal of restoration of these extracted peatlands is to re-establish a moss carpet typically dominated by Sphagnum mosses, the main peat-accumulating plant group in these northern ecosystems. Vegetation in a total of 152 plots in 41 peatlands restored after peat extraction activities and distributed across a span of 600 km was monitored every 2 years since the third year after restoration. The plots were clustered in three restoration outcome categories: Sphagnum-dominated, bare peat-dominated and Polytrichum-dominated, according to their characteristic vegetation composition at the time of the latest survey for each plot (4-11 years since restoration). Second, vegetation composition in the same plots from the earliest survey, 3 years since restoration, and key environmental and management variables such as summer temperature, effectiveness of ditch blockage, season of restoration works and delay in P fertilization were analyzed using linear discriminant analysis (LDA) to obtain the combination of parameters that best discriminated between the restoration outcome categories. LDA correctly classified 71% of the plots of a calibration database (for which 75% of the sectors were used) and 75% of a validation database (for which 25% of the sectors were used) into the three categories. The obtained LDA models can be used to allocate new plots to one of the restoration outcome categories by providing a series of linear equations (classification functions) that are computed from the combination of ecological indicators. One additional and recently restored peatland was used to illustrate application of these equations of the LDA model to predict future restoration outcome and subsequently adapt management strategies. Such a LDA model provides an unequivocal (i.e., one new plot assigned to one and only one restoration outcome category) prediction of success based on multiple but simple, easily recognizable indicators and spares managers the complex task of interpreting many individual predictors for establishing a clear diagnosis. ?? 2014 Elsevier Ltd.",2014,"2019-06-28 13:21:21","2019-06-28T13:21:21Z","","156–166","","","46",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Adaptive management; Indicator value (IndVal); Ombrotrophic peatlands; Peat extraction; Used in AfRA Ch1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
