"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"Q7749K59","journalArticle",2013,"Hulvey, Kristin B.; Hobbs, Richard J.; Standish, Rachel J.; Lindenmayer, David B.; Lach, Lori; Perring, Michael P.","Benefits of tree mixes in carbon plantings","Nature Climate Change","","1758-678X, 1758-6798","10.1038/nclimate1862","http://www.nature.com/articles/nclimate1862","","2013-10","2022-11-03 09:08:54","2022-11-03T09:08:54Z","2021-05-17 19:49:35","869-874",NA,"10",3,NA,"Nature Clim Change","","",NA,NA,"","","","en","","",NA,NA,"DOI.org (Crossref)",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9G7XF2WB","journalArticle",2016,"van der Plas, Fons; Manning, Pete; Soliveres, Santiago; Allan, Eric; Scherer-Lorenzen, Michael; Verheyen, Kris; Wirth, Christian; Zavala, Miguel A.; Ampoorter, Evy; Baeten, Lander; Barbaro, Luc; Bauhus, Jürgen; Benavides, Raquel; Benneter, Adam; Bonal, Damien; Bouriaud, Olivier; Bruelheide, Helge; Bussotti, Filippo; Carnol, Monique; Castagneyrol, Bastien; Charbonnier, Yohan; Coomes, David Anthony; Coppi, Andrea; Bastias, Cristina C.; Dawud, Seid Muhie; De Wandeler, Hans; Domisch, Timo; Finér, Leena; Gessler, Arthur; Granier, André; Grossiord, Charlotte; Guyot, Virginie; Hättenschwiler, Stephan; Jactel, Hervé; Jaroszewicz, Bogdan; Joly, François-xavier; Jucker, Tommaso; Koricheva, Julia; Milligan, Harriet; Mueller, Sandra; Muys, Bart; Nguyen, Diem; Pollastrini, Martina; Ratcliffe, Sophia; Raulund-Rasmussen, Karsten; Selvi, Federico; Stenlid, Jan; Valladares, Fernando; Vesterdal, Lars; Zielínski, Dawid; Fischer, Markus","Biotic homogenization can decrease landscape-scale forest multifunctionality","Proceedings of the National Academy of Sciences","","0027-8424, 1091-6490","10.1073/pnas.1517903113","http://www.pnas.org/lookup/doi/10.1073/pnas.1517903113","Many experiments have shown that local biodiversity loss impairs the ability of ecosystems to maintain multiple ecosystem functions at high levels (multifunctionality). In contrast, the role of biodiversity in driving ecosystem multifunctionality at landscape scales remains unresolved. We used a comprehensive pan-European dataset, including 16 ecosystem functions measured in 209 forest plots across six European countries, and performed simulations to investigate how local plot-scale richness of tree species (α-diversity) and their turnover between plots (β-diversity) are related to landscape-scale multifunctionality. After accounting for variation in environmental conditions, we found that relationships between α-diversity and landscape-scale multifunctionality varied from positive to negative depending on the multifunctionality metric used. In contrast, when significant, relationships between β-diversity and landscape-scale multifunctionality were always positive, because a high spatial turnover in species composition was closely related to a high spatial turnover in functions that were supported at high levels. Our findings have major implications for forest management and indicate that biotic homogenization can have previously unrecognized and negative consequences for large-scale ecosystem multifunctionality.","2016-03-29","2022-11-03 09:08:53","2022-11-03T09:08:53Z","2021-05-17 19:54:27","3557-3562",NA,"13",113,NA,"Proc Natl Acad Sci USA","","",NA,NA,"","","","en","","",NA,NA,"DOI.org (Crossref)",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZFIDPXMJ","bookSection",2009,"Roberts, Geoff; Parrotta, John A.; Wreford, Anita","Current adaptation measures and policies","Adaptation of Forests and People to Climate Change – A Global Assessment Report","","","","","","2009","2022-11-03 09:08:52","2022-11-03T09:08:52Z","","224",NA,"",22,NA,"","","IUFRO World Series",NA,NA,"","","Helsinki, Finland","","","",NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESABLYGS","journalArticle",2018,"Hoegh-Guldberg, Ove; Jacob, Daniela; Bindi, M; Brown, S; Camilloni, I; Diedhiou, A; Djalante, R; Ebi, K; Engelbrecht, F; Guiot, J; others","Impacts of 1.5 C global warming on natural and human systems","Global warming of 1.5 C. An IPCC Special Report","","","","","","2018","2022-11-03 09:08:51","2022-11-03T09:08:51Z","","",NA,"",NA,NA,"","","",NA,NA,"","","","","","",NA,NA,"",NA,"Publisher: IPCC Secretariat",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section6",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I8RFJEIC","journalArticle",2016,"Barlow, J.; Lennox, G. D.; Ferreira, J.; Berenguer, E.; Lees, A. C.; Mac Nally, R.; Thomson, J. R.; Ferraz, S. F. D.; Louzada, J.; Oliveira, V. H. F.; Parry, L.; Solar, R. R. D.; Vieira, I. C. G.; Aragao, Leoc; Begotti, R. A.; Braga, R. F.; Cardoso, T. M.; de Oliveira, R. C.; Souza, C. M.; Moura, N. G.; Nunes, S. S.; Siqueira, J. V.; Pardini, R.; Silveira, J. M.; Vaz-de-Mello, F. Z.; Veiga, R. C. S.; Venturieri, A.; Gardner, T. A.","Anthropogenic disturbance in tropical forests can double biodiversity loss from deforestation","Nature","","0028-0836","10.1038/nature18326","","Concerted political attention has focused on reducing deforestation(1-3), and this remains the cornerstone of most biodiversity conservation strategies(4-6). However, maintaining forest cover may not reduce anthropogenic forest disturbances, which are rarely considered in conservation programmes(6). These disturbances occur both within forests, including selective logging and wildfires(7,8), and at the landscape level, through edge, area and isolation effects(9). Until now, the combined effect of anthropogenic disturbance on the conservation value of remnant primary forests has remained unknown, making it impossible to assess the relative importance of forest disturbance and forest loss. Here we address these knowledge gaps using a large data set of plants, birds and dung beetles (1,538, 460 and 156 species, respectively) sampled in 36 catchments in the Brazilian state of Para. Catchments retaining more than 69-80% forest cover lost more conservation value from disturbance than from forest loss. For example, a 20% loss of primary forest, the maximum level of deforestation allowed on Amazonian properties under Brazil's Forest Code(5), resulted in a 39-54% loss of conservation value: 96-171% more than expected without considering disturbance effects. We extrapolated the disturbance-mediated loss of conservation value throughout Para, which covers 25% of the Brazilian Amazon. Although disturbed forests retained considerable conservation value compared with deforested areas, the toll of disturbance outside Para's strictly protected areas is equivalent to the loss of 92,000-139,000 km(2) of primary forest. Even this lowest estimate is greater than the area deforested across the entire Brazilian Amazon between 2006 and 2015 (ref. 10). Species distribution models showed that both landscape and within-forest disturbances contributed to biodiversity loss, with the greatest negative effects on species of high conservation and functional value. These results demonstrate an urgent need for policy interventions that go beyond the maintenance of forest cover to safeguard the hyper-diversity of tropical forest ecosystems.","2016-07","2022-11-03 09:08:50","2022-11-03T09:08:50Z","","144-+",NA,"7610",535,NA,"","","",NA,NA,"","","","","","",NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section3; ipbes-ipcc-workshop_section5",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RQ7DUKTQ","journalArticle",2020,"Hannah, Lee; Roehrdanz, Patrick R.; Marquet, Pablo A.; Enquist, Brian J.; Midgley, Guy; Foden, Wendy; Lovett, Jon C.; Corlett, Richard T.; Corcoran, Derek; Butchart, Stuart H. M.; Boyle, Brad; Feng, Xiao; Maitner, Brian; Fajardo, Javier; McGill, Brian J.; Merow, Cory; Morueta‐Holme, Naia; Newman, Erica A.; Park, Daniel S.; Raes, Niels; Svenning, Jens-Christian","30% land conservation and climate action reduces tropical extinction risk by more than 50%","Ecography","","1600-0587","10.1111/ecog.05166","https://onlinelibrary.wiley.com/doi/abs/10.1111/ecog.05166","Limiting climate change to less than 2°C is the focus of international policy under the climate convention (UNFCCC), and is essential to preventing extinctions, a focus of the Convention on Biological Diversity (CBD). The post-2020 biodiversity framework drafted by the CBD proposes conserving 30% of both land and oceans by 2030. However, the combined impact on extinction risk of species from limiting climate change and increasing the extent of protected and conserved areas has not been assessed. Here we create conservation spatial plans to minimize extinction risk in the tropics using data on 289 219 species and modeling two future greenhouse gas concentration pathways (RCP2.6 and 8.5) while varying the extent of terrestrial protected land and conserved areas from <17% to 50%. We find that limiting climate change to 2°C and conserving 30% of terrestrial area could more than halve aggregate extinction risk compared with uncontrolled climate change and no increase in conserved area.","2020","2022-11-03 09:08:49","2022-11-03T09:08:49Z","2020-03-07 21:15:38","",NA,"943-953",43,NA,"","","",NA,NA,"","","","en","© 2020 The Authors. Ecography published by John Wiley & Sons Ltd on behalf of Nordic Society Oikos","",NA,NA,"Wiley Online Library",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section1; ipbes-ipcc-workshop_section2; ipbes-ipcc-workshop_section3; ipbes-ipcc-workshop_section5",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KH3PQIIY","book",2019,"IPCC","Climate Change and Land: an IPCC special report on climate change, desertification, land degradation, sustainable land management, food security, and greenhouse gas fluxes in terrestrial ecosystems","","","","","","","2019","2022-11-03 09:08:48","2022-11-03T09:08:48Z","","",NA,"",NA,NA,"","","",NA,NA,"","Intergovernmental Panel on Climate Change (IPCC)","","","","",NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section1; ipbes-ipcc-workshop_section6; ipbes-ipcc-workshop_section7",NA,"Shukla, P. R.; Skea, J.; Calvo Buendia, E.; Masson-Delmotte, V.; Pörtner, H. O.; Roberts, D. C.; Zhai, P.; Slade, Raphael; Connors, Sarah; Van Diemen, Renée; Ferrat, M.; Haughey, E.; Luz, S.; Neogi, S.; Pathak, M.; Petzold, J.; Portugal Pereira, J.; Vyas, P.; Huntley, E.; Kissick, K.; Belkacemi, M.; Malley, J.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UD4YZNQB","bookSection",2020,"IPBES","Workshop Report on Biodiversity and Pandemics of the Intergovernmental Platform on Biodiversity and Ecosystem Services (IPBES)","","","","","DOI:10.5281/zenodo.4147317","","2020-10-29","2022-11-03 09:08:47","2022-11-03T09:08:47Z","2021-03-31 20:03:50","",NA,"",NA,NA,"","","",NA,NA,"","IPBES Secretariat","Bonn, Germany","eng","","",NA,NA,"Zenodo",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section6",NA,"Daszak, P.; Amuasi, J.; das Neves, C. G.; Hayman, D.; Kuiken, T.; Roche, B.; Zambrana-Torrelio, C.; Buss, P.; Dundarova, H.; Feferholtz, Y.; Földvári, G.; Igbinosa, E.; Junglen, S.; Liu, Q.; Suzan, G.; Uhart, M.; Wannous, C.; Woolaston, K.; Mosig Reidl, P.; O’Brien, K.; Pascual, U.; Stoett, P.; Li, H.; Ngo, H. T.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4W3NQGJH","report",2017,"Avagyan, Armine; et al.","Smoke on Water – Countering Global Threats From Peatland Loss and Degradation. A UNEP Rapid Response Assessment.","","","","","https://www.grida.no/publications/355","Peatlands are among the world’s most underappreciated natural treasures. Found on every continent, these waterlogged ecosystems are among the most important carbon reservoirs on the planet.","2017","2022-11-03 09:08:46","2022-11-03T09:08:46Z","2021-05-04 00:00:00","70",NA,"",NA,NA,"","","",NA,NA,"","United Nations Environment Programme and GRID-Arendal","Nairobi and Arendal","English","","A RAPID RESPONSE ASSESSMENT,",NA,NA,"ISBN: 978-82-7701-168-4",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section5",NA,"","Crump, John",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RN8KRB3V","report",2017,"Ariunbaatar, A.; et al.","Strategic Planning for Peatlands in Mongolia","","","","","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjMx6zA67DwAhVFBGMBHW90D4EQFjACegQIBhAD&url=https%3A%2F%2Fwww.mne.mn%2Fwp-content%2Fuploads%2F2017%2F11%2FPeatlands-Mongolia-Assessment-Report-ilovepdf-compressed.pdf&usg=AOvVaw0DcVF638WZqGvQ186tS86T","Peatlands globally, and specifically in Mongolia, play a crucial role in securing livelihoods through the provision and maintenance of water resources, ecosystem productivity and diversity, and climate change mitigation and adaptation. Peatland degradation is followed by the thawing of the permafrost layer – the largest storage of fresh water in Mongolia. When peatlands degrade, they lose their water retention capacity and ecosystem productivity. Peatland degradation causes a reduction of habitats and losses in biodiversity. Degraded peatlands are significant sources of greenhouse gases, including those which are released from the underlying permafrost. The livelihood of people and national environmental security are threatened by degrading peatlands. Recognizing the urgent need to address the issue of peatland loss and degradation, and build capacity for peatland management in a systematic way, the Government of Mongolia requested Technical Assistance from the Asian Development Bank to support development of a Strategic Action Plan on Peatlands Conservation and Wise Use in Mongolia. An Assessment Report was prepared to provide the scientific foundations for the Strategic Action Plan. The Assessment Report on Peatlands in Mongolia provides the most comprehensive information to date on peatlands in the country. It brings together existing data and newly accumulated field data on peatlands diversity, distribution, ecosystem functions and services, current status and threats, as well as civil society, economic and governance capacity to meet the obligations and challenges of peatlands conservation and use.","2017","2022-11-03 09:08:45","2022-11-03T09:08:45Z","2021-05-04 20:20:34","273",NA,"",NA,NA,"","","",NA,NA,"Technical Assistance","Asian Development Bank","Ede, The Netherlands","English","","Assessment Report",NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section5",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TA-8802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCSLUVMV","journalArticle",2018,"Landis, D. A.; Gratton, C.; Jackson, R. D.; Gross, K. L.; Duncan, D. S.; Liang, C.; Meehan, T. D.; Robertson, B. A.; Schmidt, T. M.; Stahlheber, K. A.; Tiedje, J. M.; Werling, B. P.","Biomass and biofuel crop effects on biodiversity and ecosystem services in the North Central US","Biomass & Bioenergy","","0961-9534","10.1016/j.biombioe.2017.02.003","","Biomass cropping systems have the potential to alter the ecosystem services provided by agricultural landscapes. Depending on crop type and management, strategic incorporation of biomass cropping systems into existing agricultural landscapes could enhance a range of ecosystem services while mitigating some disservices. Here, we review the approaches and findings of eight years of research into the potential effects of a range of biomass cropping systems on ecosystem services in the North Central US. Our research was framed by an initial assessment of the abundance and distribution of multiple taxa (i.e., biodiversity) within candidate biomass cropping systems. The processes underpinning important ecosystem services in each system were then measured or modeled, related to biodiversity metrics, and used to explore the influence of management scenarios on biodiversity and ecosystem processes. We also used these data and models to develop a decision support system that allows stakeholders to consider tradeoffs and synergies under alternative landscape composition, configuration, and agronomic management. Perennial grass cropping systems provided the greatest potential to promote multiple ecosystem services. More diverse perennial grasslands that include forbs have the potential to increase pest suppression and pollination, decrease greenhouse gas emissions, and enhance grassland bird communities, but likely at the expense of biomass yield. Providing stakeholders and policymakers with information about the expected mix of ecosystem services supported by different biomass feedstock cropping systems in advance of their adoption offers the potential for informed choices to guide the implementation and management of future biomass-producing landscapes. (C) 2017 Published by Elsevier Ltd.","2018-07","2022-11-03 09:08:44","2022-11-03T09:08:44Z","","18-29",NA,"",114,NA,"","","",NA,NA,"","","","","","",NA,NA,"",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section3",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58853CZA","journalArticle",2017,"Barnes, David K. A.","Polar zoobenthos blue carbon storage increases with sea ice losses, because across-shelf growth gains from longer algal blooms outweigh ice scour mortality in the shallows","Global Change Biology","","1365-2486","https://doi.org/10.1111/gcb.13772","https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.13772","One of the major climate-forced global changes has been white to blue to green; losses of sea ice extent in time and space around Arctic and West Antarctic seas has increased open water and the duration (though not magnitude) of phytoplankton blooms. Blueing of the poles has increases potential for heat absorption for positive feedback but conversely the longer phytoplankton blooms have increased carbon export to storage and sequestration by shelf benthos. However, ice shelf collapses and glacier retreat can calve more icebergs, and the increased open water allows icebergs more opportunities to scour the seabed, reducing zoobenthic blue carbon capture and storage. Here the size and variability in benthic blue carbon in mega and macrobenthos was assessed in time and space at Ryder and Marguerite bays of the West Antarctic Peninsula (WAP). In particular the influence of the duration of primary productivity and ice scour are investigated from the shallows to typical shelf depths of 500 m. Ice scour frequency dominated influence on benthic blue carbon at 5 m, to comparable with phytoplankton duration by 25 m depth. At 500 m only phytoplankton duration was significant and influential. WAP zoobenthos was calculated to generate 107, 4.5 × 106 and 1.6 × 106 tonnes per year (between 2002 and 2015) in terms of production, immobilization and sequestration of carbon respectively. Thus about 1% of annual primary productivity has sequestration potential at the end of the trophic cascade. Polar zoobenthic blue carbon capture and storage responses to sea ice losses, the largest negative feedback on climate change, has been underestimated despite some offsetting of gain by increased ice scouring with more open water. Equivalent survey of Arctic and sub-Antarctic shelves, for which new projects have started, should reveal the true extent of this feedback and how much its variability contributes to uncertainty in climate models.","2017","2022-11-03 09:08:43","2022-11-03T09:08:43Z","2021-05-06 11:44:23","5083-5091",NA,"12",23,NA,"","","",NA,NA,"","","","en","© 2017 John Wiley & Sons Ltd","",NA,NA,"Wiley Online Library",NA,"_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/gcb.13772",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section3",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAGFDYZ4","journalArticle",2006,"Smit, Barry; Wandel, Johanna","Adaptation, adaptive capacity and vulnerability","Global Environmental Change","","0959-3780","10.1016/j.gloenvcha.2006.03.008","https://www.sciencedirect.com/science/article/pii/S0959378006000410","This paper reviews the concept of adaptation of human communities to global changes, especially climate change, in the context of adaptive capacity and vulnerability. It focuses on scholarship that contributes to practical implementation of adaptations at the community scale. In numerous social science fields, adaptations are considered as responses to risks associated with the interaction of environmental hazards and human vulnerability or adaptive capacity. In the climate change field, adaptation analyses have been undertaken for several distinct purposes. Impact assessments assume adaptations to estimate damages to longer term climate scenarios with and without adjustments. Evaluations of specified adaptation options aim to identify preferred measures. Vulnerability indices seek to provide relative vulnerability scores for countries, regions or communities. The main purpose of participatory vulnerability assessments is to identify adaptation strategies that are feasible and practical in communities. The distinctive features of adaptation analyses with this purpose are outlined, and common elements of this approach are described. Practical adaptation initiatives tend to focus on risks that are already problematic, climate is considered together with other environmental and social stresses, and adaptations are mostly integrated or mainstreamed into other resource management, disaster preparedness and sustainable development programs.","2006-08-01","2022-11-03 09:08:41","2022-11-03T09:08:41Z","2021-05-06 13:32:18","282-292",NA,"3",16,NA,"Global Environmental Change","","Resilience, Vulnerability, and Adaptation: A Cross-Cutting Theme of the International Human Dimensions Programme on Global Environmental Change",NA,NA,"","","","en","","",NA,NA,"ScienceDirect",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7IMNWEWE","journalArticle",2005,"Brooks, Nick; Adger, W. Neil","Assessing and enhancing adaptive capacity","Adaptation policy frameworks for climate change: Developing strategies, policies and measures","","","","","","2005","2022-11-03 09:08:40","2022-11-03T09:08:40Z","","165–181",NA,"",NA,NA,"","","",NA,NA,"","","","","","",NA,NA,"Google Scholar",NA,"Publisher: Cambridge University Press, Cambridge",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72FKM4LC","journalArticle",2005,"Folke, Carl; Hahn, Thomas; Olsson, Per; Norberg, Jon","Adaptive governance of social-ecological systems","Annual Review of Environment and Resources","","1543-5938","10.1146/annurev.energy.30.050504.144511","https://www.annualreviews.org/doi/10.1146/annurev.energy.30.050504.144511","We explore the social dimension that enables adaptive ecosystem-based management. The review concentrates on experiences of adaptive governance of social-ecological systems during periods of abrupt change (crisis) and investigates social sources of renewal and reorganization. Such governance connects individuals, organizations, agencies, and institutions at multiple organizational levels. Key persons provide leadership, trust, vision, meaning, and they help transform management organizations toward a learning environment. Adaptive governance systems often self-organize as social networks with teams and actor groups that draw on various knowledge systems and experiences for the development of a common understanding and policies. The emergence of “bridging organizations” seem to lower the costs of collaboration and conflict resolution, and enabling legislation and governmental policies can support self-organization while framing creativity for adaptive comanagement efforts. A resilient social-ecological system may make use of crisis as an opportunity to transform into a more desired state.","2005-10-25","2022-11-03 09:08:39","2022-11-03T09:08:39Z","2021-05-06 13:30:29","441-473",NA,"1",30,NA,"Annu. Rev. Environ. Resour.","","",NA,NA,"","","","","","",NA,NA,"annualreviews.org (Atypon)",NA,"Publisher: Annual Reviews",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZM5UD4ZY","bookSection",2009,"Heyd, Thomas; Brooks, Nick","Exploring cultural dimensions of adaptation to climate change","Adapting to Climate Change: Thresholds, Values, Governance","978-0-521-76485-8","","","","","2009-06-25","2022-11-03 09:08:38","2022-11-03T09:08:38Z","","260-282",NA,"",NA,NA,"","","",NA,NA,"","Cambridge University Press","","","","",NA,NA,"Google Scholar",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2E73JC2N","conferencePaper",2011,"Klein, R. J. T.","Adaptation to Climate Change","Climate","978-94-007-1770-1","","10.1007/978-94-007-1770-1_9","","The traditional view of adaptation to climate change tends to assume that a national government is responsible for implementing technological adaptation measures (e.g., seeds, dams, irrigation schemes), which are selected on the basis of specific knowledge of future climate conditions. This view has been widely challenged but is still prevalent within sectors dominated by engineering, such as water and coastal management. The purpose of this chapter is to show that while technology has an important part to play in climate adaptation, its effectiveness relies on it being part of a broader strategy that acknowledges uncertainty and addresses the underlying drivers of people’s current and future vulnerability. Such a strategy requires the integration of adaptation with human and economic development efforts.","2011","2022-11-03 09:08:37","2022-11-03T09:08:37Z","","157-168",NA,"",NA,NA,"","","NATO Science for Peace and Security Series C: Environmental Security",NA,NA,"","Springer Netherlands","Dordrecht","en","","",NA,NA,"Springer Link",NA,"",NA,NA,NA,"#nosource; ipbes-ipcc-workshop_section4",NA,"Linkov, Igor; Bridges, Todd S.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
