"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"6JL42MWL","journalArticle",2016,"Dicks, Lynn V.; Viana, Blandina; Bommarco, Riccardo; Brosi, Berry; Arizmendi, María del Coro; Cunningham, Saul A.; Galetto, Leonardo; Hill, Rosemary; Lopes, Ariadna V.; Pires, Carmen; Taki, Hisatomo; Potts, Simon G.","Ten policies for pollinators","Science","","0036-8075","10.1126/science.aai9226","http://www.ncbi.nlm.nih.gov/pubmed/27884996 http://www.sciencemag.org/lookup/doi/10.1126/science.aai9226","Earlier this year, the first global thematic assessment from the Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services (IPBES) evaluated the state of knowledge about pollinators and pollination ( 1 , 2 ). It confirmed evidence of large-scale wild pollinator declines in northwest Europe and North America and identified data shortfalls and an urgent need for monitoring elsewhere in the world. With high-level political commitments to support pollinators in the United States ( 3 ), the United Kingdom ( 4 ), and France ( 5 ); encouragement from the Convention on Biological Diversity's (CBD's) scientific advice body ( 6 ); and the issue on the agenda for next month's Conference of the Parties to the CBD, we see a chance for global-scale policy change. We extend beyond the IPBES report, which we helped to write, and suggest 10 policies that governments should seriously consider to protect pollinators and secure pollination services. Our suggestions are not the only available responses but are those we consider most likely to succeed, because of synergy with international policy objectives and strategies or formulation of international policy creating opportunities for change. We make these suggestions as independent scientists and not on behalf of IPBES.","2016-11","2019-07-02 08:45:48","2019-07-02T08:45:48Z",NA,"975–976","","6315","354",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 27884996",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6IWNIGAQ","journalArticle",2005,"Foley, Jonathan A.; DeFries, Ruth; Asner, Gregory P.; Barford, Carol; Bonan, Gordon; Carpenter, Stephen R.; Chapin, F. Stuart; Coe, Michael T.; Daily, Gretchen C.; Gibbs, Holly K.; Helkowski, Joseph H.; Holloway, Tracey; Howard, Erica A.; Kucharik, Christopher J.; Monfreda, Chad; Patz, Jonathan A.; Prentice, I. Colin; Ramankutty, Navin; Snyder, Peter K.","Global consequences of land use","Science","","00368075","10.1126/science.1111772","","Land use has generally been considered a local environmental issue, but it is becoming a force of global importance. Worldwide changes to forests, farmlands, waterways, and air are being driven by the need to provide food, fiber, water, and shelter to more than six billion people. Global croplands, pastures, plantations, and urban areas have expanded in recent decades, accompanied by large increases in energy, water, and fertilizer consumption, along with considerable losses of biodiversity. Such changes in land use have enabled humans to appropriate an increasing share of the planet's resources, but they also potentially undermine the capacity of ecosystems to sustain food production, maintain freshwater and forest resources, regulate climate and air quality, and ameliorate infectious diseases. We face the challenge of managing trade-offs between immediate human needs and maintaining the capacity of the biosphere to provide goods and services in the long term.","2005-07","2019-07-02 08:45:46","2019-07-02T08:45:46Z",NA,"570–574","","5734","309",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 16040698",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMTSLIL4","journalArticle",2015,"Bennett, Elena M.; Cramer, Wolfgang; Begossi, Alpina; Cundill, Georgina; Díaz, Sandra; Egoh, Benis N.; Geijzendorffer, Ilse R.; Krug, Cornelia B.; Lavorel, Sandra; Lazos, Elena; Lebel, Louis; Martín-López, Berta; Meyfroidt, Patrick; Mooney, Harold A.; Nel, Jeanne L.; Pascual, Unai; Payet, Karine; Harguindeguy, Natalia Pérez; Peterson, Garry D.; Prieur-Richard, Anne Hélène; Reyers, Belinda; Roebeling, Peter; Seppelt, Ralf; Solan, Martin; Tschakert, Petra; Tscharntke, Teja; Turner, B. L.; Verburg, Peter H.; Viglizzo, Ernesto F.; White, Piran C.L.; Woodward, Guy","Linking biodiversity, ecosystem services, and human well-being: three challenges for designing research for sustainability","Current Opinion in Environmental Sustainability","","18773435","10.1016/j.cosust.2015.03.007","","Ecosystem services research needs to become more transdisciplinary.•ecoSERVICES will advance co-designed, transdisciplinary ecosystem service research. Ecosystem services have become a mainstream concept for the expression of values assigned by people to various functions of ecosystems. Even though the introduction of the concept has initiated a vast amount of research, progress in using this knowledge for sustainable resource use remains insufficient. We see a need to broaden the scope of research to answer three key questions that we believe will improve incorporation of ecosystem service research into decision-making for the sustainable use of natural resources to improve human well-being: (i) how are ecosystem services co-produced by social-ecological systems, (ii) who benefits from the provision of ecosystem services, and (iii) what are the best practices for the governance of ecosystem services? Here, we present these key questions, the rationale behind them, and their related scientific challenges in a globally coordinated research programme aimed towards improving sustainable ecosystem management. These questions will frame the activities of ecoSERVICES, formerly a DIVERSITAS project and now a project of Future Earth, in its role as a platform to foster global coordination of multidisciplinary sustainability science through the lens of ecosystem services.","2015","2019-07-02 08:45:44","2019-07-02T08:45:44Z",NA,"76–85","","JUNE","14",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZVXGIG2F","journalArticle",2010,"Cook, Carly N.; Hockings, Marc; Carter, R. W.","Conservation in the dark? The information used to support management decisions","Frontiers in Ecology and the Environment","","15409295","10.1890/090020","http://doi.wiley.com/10.1890/090020","The management requirements for protected areas are frequently complex and urgent; as a result, managers often need to act quickly and make decisions with limited supporting evidence at their disposal. Despite demands for high-quality information, it is unclear how much of this evidence conservation practitioners use to assist with their decision making. We investigated the information used to manage protected areas, based on the evidence reported by practitioners when evaluating their management performance. We examined the management of over 1000 protected areas run by two Australian conservation agencies - Parks Victoria and the New South Wales Department of Environment and Climate Change - an unprecedented scope for this type of study. We found that very few conservation practitioners use evidence-based knowledge to support their management. The evidence used varies with the management issue, reserve type, and reserve size. Around 60% of conservation management decisions rely on experience-based information, and many practitioners report having insufficient evidence to assess their management decisions. While experience plays an important role in conservation management, the apparent lack of evidence-based information to support decision making in the reserves has the potential to compromise outcomes and jeopardize the investment made in protected areas for conservation. © The Ecological Society of America.","2010-05","2019-07-02 08:45:43","2019-07-02T08:45:43Z",NA,"181–188","","4","8",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIFCYKVK","journalArticle",2016,"Baylis, Kathy; Honey-Rosés, Jordi; Börner, Jan; Corbera, Esteve; Ezzine-de-Blas, Driss; Ferraro, Paul J.; Lapeyre, Renaud; Persson, U. Martin; Pfaff, Alex; Wunder, Sven","Mainstreaming Impact Evaluation in Nature Conservation","Conservation Letters","","1755263X","10.1111/conl.12180","http://doi.wiley.com/10.1111/conl.12180","© 2016 Wiley Periodicals, Inc. An important part of conservation practice is the empirical evaluation of program and policy impacts. Understanding why conservation programs succeed or fail is essential for designing cost-effective initiatives and for improving the livelihoods of natural resource users. The evidence we seek can be generated with modern impact evaluation designs. Such designs measure causal effects of specific interventions by comparing outcomes with the interventions to outcomes in credible counterfactual scenarios. Good designs also identify the conditions under which the causal effect arises. Despite a critical need for empirical evidence, conservation science has been slow to adopt these impact evaluation designs. We identify reasons for the slow rate of adoption and provide suggestions for mainstreaming impact evaluation in nature conservation.","2016-01","2019-07-02 08:45:41","2019-07-02T08:45:41Z",NA,"58–64","","1","9",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Biodiversity; Conservation policy; Impact evaluation; Payment for environmental services; Protected areas",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LHPBJJQV","journalArticle",2011,"Honey-Rosés, Jordi; Baylis, Kathy; Ramírez, M. Isabel","A Spatially Explicit Estimate of Avoided Forest Loss","Conservation Biology","","08888892","10.1111/j.1523-1739.2011.01729.x","http://doi.wiley.com/10.1111/j.1523-1739.2011.01729.x","With the potential expansion of forest conservation programs spurred by climate-change agreements, there is a need to measure the extent to which such programs achieve their intended results. Conventional methods for evaluating conservation impact tend to be biased because they do not compare like areas or account for spatial relations. We assessed the effect of a conservation initiative that combined designation of protected areas with payments for environmental services to conserve over wintering habitat for the monarch butterfly (Danaus plexippus) in Mexico. To do so, we used a spatial-matching estimator that matches covariates among polygons and their neighbors. We measured avoided forest loss (avoided disturbance and deforestation) by comparing forest cover on protected and unprotected lands that were similar in terms of accessibility, governance, and forest type. Whereas conventional estimates of avoided forest loss suggest that conservation initiatives did not protect forest cover, we found evidence that the conservation measures are preserving forest cover. We found that the conservation measures protected between 200 ha and 710 ha (3-16%) of forest that is high-quality habitat for monarch butterflies, but had a smaller effect on total forest cover, preserving between 0 ha and 200 ha (0-2.5%) of forest with canopy cover \textgreater70%. We suggest that future estimates of avoided forest loss be analyzed spatially to account for how forest loss occurs across the landscape. Given the forthcoming demand from donors and carbon financiers for estimates of avoided forest loss, we anticipate our methods and results will contribute to future studies that estimate the outcome of conservation efforts. © 2011 Society for Conservation Biology.","2011-10","2019-07-02 08:45:39","2019-07-02T08:45:39Z",NA,"1032–1043","","5","25",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Análisis espacial; Avoided deforestation; Deforestación evitada; Estimadores pareados; Hábitat de mariposa monarca; Matching estimators; Mexico; Monarch butterfly habitat; México; Pago de servicios ambientales; Payment for environmental services; REDD; Spatial analysis",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L6JQLTNH","journalArticle",1999,"Short, Frederick T.; Neckles, Hilary A.","The effects of global climate change on seagrasses","Aquatic Botany","","03043770","10.1016/S0304-3770(98)00117-X","","The increasing rate of global climate change seen in this century, and predicted to accelerate into the next, will significantly impact the Earth's oceans. In this review, we examine previously published seagrass research through a lens of global climate change in order to consider the potential effects on the world's seagrasses. A primary effect of increased global temperature on seagrasses will be the alteration of growth rates and other physiological functions of the plants themselves. The distribution of seagrasses will shift as a result of increased temperature stress and changes in the patterns of sexual reproduction. Indirect temperature effects may include plant community changes as a result of increased eutrophication and changes in the frequency and intensity of extreme weather events. The direct effects of sea level rise on the coastal oceans will be to increase water depths, change tidal variation (both mean tide level and tidal prism), alter water movement, and increase seawater intrusion into estuaries and rivers. A major impact of all these changes on seagrasses and tidal freshwater plants will be a redistribution of existing habitats. The intrusion of ocean water into formerly fresh or brackish water areas will directly affect estuarine plant distribution by changing conditions at specific locations, causing some plants to relocate in order to stay within their tolerance zones and allowing others to expand their distribution inland. Distribution changes will result from the effects of salinity change on seed germination, propagule formation, photosynthesis, growth and biomass. Also, some plant communities may decline or be eliminated as a result of increased disease activity under more highly saline conditions. Increased water depth, which reduces the amount of light reaching existing seagrass beds, will directly reduce plant productivity where plants are light limited. Likewise, increases in water motion and tidal circulation will decrease the amount of light reaching the plants by increasing turbidity or by stimulating the growth of epiphytes. Increasing atmospheric carbon dioxide will directly elevate the amount of CO2 in coastal waters. In areas where seagrasses are carbon limited, this may increase primary production, although whether this increase will be sustained with long-term CO2 enrichment is uncertain. The impact of increases in CO2 will vary with species and environmental circumstances, but will likely include species distribution by altering the competition between seagrass species as well as between seagrass and algal populations. The reaction of seagrasses to UV-B radiation may range from inhibition of photosynthetic activity, as seen for terrestrial plants and marine algae, to the increased metabolic cost of producing UV-B blocking compounds within plant tissue. The effects of UV-B radiation will likely be greatest in the tropics and in southern oceans. There is every reason to believe that, as with the predicted terrestrial effects of global climate change, impacts to seagrasses will be great. The changes that will occur in seagrass communities are difficult to predict; our assessment clearly points out the need for research directed toward the impact of global climate change on seagrasses.","1999-04","2019-07-02 08:45:37","2019-07-02T08:45:37Z",NA,"169–196","","3-4","63",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Carbon dioxide; Climate; Eelgrass; Global warming; Greenhouse effect; Macrophyte; Sea level rise; Seagrass; UV radiation",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3C2CY75T","journalArticle",2011,"Banerjee, Abhijit V.; Duflo, Esther","The Experimental Approach to Development Economics","Ssrn","","1941-1383","10.1146/annurev.economics.050708.143235","http://www.annualreviews.org/doi/10.1146/annurev.economics.050708.143235","Randomized experiments have become a popular tool in development economics research and have been the subject of a number of criticisms. This paper reviews the recent literature and discusses the strengths and limitations of this approach in theory and in practice. We argue that the main virtue of randomized experiments is that, owing to the close collaboration between researchers and implementers, they allow the estimation of parameters that would not otherwise be possible to evaluate. We discuss the concerns that have been raised regarding experiments and generally conclude that, although real, they are often not specific to experiments. We conclude by discussing the relationship between theory and experiments.","2011-09","2019-07-02 08:45:36","2019-07-02T08:45:36Z",NA,"151–178","","1","1",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KHXUIWSL","journalArticle",2012,"Olsen, Ylva S.; Sánchez-Camacho, María; Marbà, Núria; Duarte, Carlos M.","Mediterranean Seagrass Growth and Demography Responses to Experimental Warming","Estuaries and Coasts","","15592723","10.1007/s12237-012-9521-z","","We experimentally examined the effects of increased temperature on growth and demography of two Mediterranean seagrasses Posidonia oceanica and Cymodocea nodosa. Shoots of C. nodosa and seedlings and shoots of P. oceanica were kept in mesocosms for 3 months and exposed to temperatures between 25 and 32 °C encompassing the range of maximum summer seawater temperatures projected for the Mediterranean Sea during the twenty-first century. The response of P. oceanica seedlings to warming was evident with reduced growth rates, leaf formation rates and leaf biomass per shoot. Younger life stages of P. oceanica may therefore be particularly vulnerable to climate change and warming. Leaf formation rates in the shoots of P. oceanica declined with increasing temperature and the lowest population growth (-0. 005 day-1) was found at 32 °C. Temperature effects on C. nodosa were variable. Rhizome growth increased with warming (0. 07-0. 09 cm day-1°C of warming), whereas other indicators of plant performance (aboveground/belowground biomass, leaf biomass and population growth) appeared to be stimulated by increased temperature to a threshold temperature of around 29-30 °C beyond which they declined. P. oceanica and C. nodosa are likely to be negatively impacted by the effects of global warming over the next century and climate change poses a significant challenge to seagrasses and may stress these key habitat-forming species that are already suffering losses from anthropogenic impacts. © 2012 Coastal and Estuarine Research Federation.","2012-06","2019-07-02 08:45:34","2019-07-02T08:45:34Z",NA,"1205–1213","","5","35",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Cymodocea nodosa; Demography; Global warming; Growth; Posidonia oceanica; Seedlings",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VMF92Y7B","journalArticle",2014,"Nepstad, Daniel; McGrath, David; Stickler, Claudia; Alencar, Ane; Azevedo, Andrea; Swette, Briana; Bezerra, Tathiana; DiGiano, Maria; Shimada, João; Da Motta, Ronaldo Seroa; Armijo, Eric; Castello, Leandro; Brando, Paulo; Hansen, Matt C.; McGrath-Horn, Max; Carvalho, Oswaldo; Hess, Laura","Slowing Amazon deforestation through public policy and interventions in beef and soy supply chains","Science","","10959203","10.1126/science.1248525","http://www.ncbi.nlm.nih.gov/pubmed/24904156 http://www.sciencemag.org/cgi/doi/10.1126/science.1248525","The recent 70% decline in deforestation in the Brazilian Amazon suggests that it is possible to manage the advance of a vast agricultural frontier. Enforcement of laws, interventions in soy and beef supply chains, restrictions on access to credit, and expansion of protected areas appear to have contributed to this decline, as did a decline in the demand for new deforestation. The supply chain interventions that fed into this deceleration are precariously dependent on corporate risk management, and public policies have relied excessively on punitive measures. Systems for delivering positive incentives for farmers to forgo deforestation have been designed but not fully implemented. Territorial approaches to deforestation have been effective and could consolidate progress in slowing deforestation while providing a framework for addressing other important dimensions of sustainable development.","2014-06","2019-07-02 08:45:33","2019-07-02T08:45:33Z",NA,"1118–1123","","6188","344",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 24904156",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LPDX453T","journalArticle",2011,"Keene, Matt; Pullin, Andrew S.","Realizing an effectiveness revolution in environmental management","Journal of Environmental Management","","03014797","10.1016/j.jenvman.2011.03.035","http://linkinghub.elsevier.com/retrieve/pii/S0301479711001010","The environmental movement of the 20 th century has evolved into a large, diverse and well-financed global community that is increasingly required to prove its worth. Though the environmental sector collects and uses data to determine the status of ecological and social systems, the effectiveness of the programs and policies it uses to affect this status remains largely untested. As governments and donor institutions insist on greater transparency, accountability and evidence of what works and what does not, much is being learned from other fields (e.g. health services, education, international development) and increasingly sophisticated approaches are emerging to manage effectiveness. For example, program evaluation, adaptive management, and systematic review provide frameworks and methods to collect and use information to measure and improve performance. However, the critical data and collaborations necessary for an effectiveness revolution are marginalized by technical, cultural and political obstacles. Learning from other fields, the environmental sector must exploit key leverage points, such as flows of information and self-organization, to overcome impediments and create incentives to initiate and realize an era of effectiveness in environmental management. © 2011.","2011-09","2019-07-02 08:45:31","2019-07-02T08:45:31Z",NA,"2130–2135","","9","92",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Adaptive management; Collaboration; Information sharing; Performance measurement; Policy effectiveness; Program evaluation; Systematic review; Transparency and accountability",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPEQNDLA","journalArticle",2012,"Biermann, F.; Abbott, K.; Andresen, S.; Bäckstrand, K.; Bernstein, S.; Betsill, M. M.; Bulkeley, H.; Cashore, B.; Clapp, J.; Folke, C.; Gupta, A.; Gupta, J.; Haas, P. M.; Jordan, A.; Kanie, N.; Kluvánková-Oravská, T.; Lebel, L.; Liverman, D.; Meadowcroft, J.; Mitchell, R. B.; Newell, P.; Oberthür, S.; Olsson, L.; Pattberg, P.; Sánchez-Rodríguez, R.; Schroeder, H.; Underdal, A.; Camargo Vieira, S.; Vogel, C.; Young, O. R.; Brock, A.; Zondervan, R.","Navigating the anthropocene: Improving earth system governance","Science","","10959203","10.1126/science.1217255","http://www.sciencemag.org/cgi/doi/10.1126/science.1217255","Science assessments indicate that human activities are moving several of Earths sub-systems outside the range of natural variability typical for the previous 500,000 years 1, 2). Human societies must now change course and steer away from critical tipping points in the Earth system that might lead to rapid and irreversible change 3). This requires fundamental reorientation and restructuring of national and international institutions toward more effective Earth system governance and planetary stewardship. We propose building blocks of such a new institutional framework, based on a comprehensive assessment conducted in 2011 by the Earth System Governance Project, a 10-year social sciencebased research program under the auspices of the International Human Dimensions Programme on Global Environmental Change (IHDP) 4, 5). The assessment has been designed to contribute to the 2012 United Nations (UN) Conference on Sustainable Development in Rio de Janeiro, which will focus on the institutional framework for sustainable development and possible reforms of the intergovernmental governance system","2012-03","2019-07-02 08:45:29","2019-07-02T08:45:29Z",NA,"1306–1307","","6074","335",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9SEESQWZ","journalArticle",2015,"Marois, Darryl E.; Mitsch, William J.","Coastal protection from tsunamis and cyclones provided by mangrove wetlands - A review","International Journal of Biodiversity Science, Ecosystem Services and Management","","21513740","10.1080/21513732.2014.997292","","Coastal human settlements are becoming increasingly vulnerable to natural disasters such as tsunamis and cyclones. Recent events, including the Indian Ocean Tsunami in 2004 and Typhoon Haiyan in 2013, have brought the issue of coastal protection to the forefront in many countries across the globe. We conducted a review of recent research regarding the extent of coastal protection provided by mangroves that includes observational studies, numerical modeling, and laboratory experiments. We described our findings in a unique outline based on the methodology and event type and concluded that observational studies have not provided conclusive results on the extent of coastal protection provided by mangroves from extreme natural disasters. However, results from several recent numerical and physical models support the mitigating capabilities of mangroves for cyclone storm surges and small tsunamis. Studies on the economic valuation of mangroves have estimated coastal protection to be a major portion of their tot...","2015","2019-07-02 08:45:27","2019-07-02T08:45:27Z",NA,"71–83","","1","11",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Coastal protection; Cyclones; Ecosystem services; Hurricanes; Mangroves; Natural resource management; Tsunamis; Wetlands",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4C3S8DIL","journalArticle",2002,"Roberts, Callum M.; McClean, Colin J.; Veron, John E.N.; Hawkins, Julie P.; Allen, Gerald R.; McAllister, Don E.; Mittermeier, Cristina G.; Schueler, Frederick W.; Spalding, Mark; Wells, Fred; Vynne, Carly; Werner, Timothy B.","Marine biodiversity hotspots and conservation priorities for tropical reefs","Science","","00368075","10.1126/science.1067728","http://www.ncbi.nlm.nih.gov/pubmed/11847338 http://www.sciencemag.org/cgi/doi/10.1126/science.1067728","Coral reefs are the most biologically diverse of shallow water marine ecosystems but are being degraded worldwide by human activities and climate warming. Analyses of the geographic ranges of 3235 species of reef fish, corals, snails, and lobsters revealed that between 7.2% and 53.6% of each taxon have highly restricted ranges, rendering them vulnerable to extinction. Restricted-range species are clustered into centers of endemism, like those described for terrestrial taxa. The 10 richest centers of endemism cover 15.8% of the world's coral reefs (0.012% of the oceans) but include between 44.8 and 54.2% of the restricted-range species. Many occur in regions where reefs are being severely affected by people, potentially leading to numerous extinctions. Threatened centers of endemism are major biodiversity hotspots, and conservation efforts targeted toward them could help avert the loss of tropical reef biodiversity.","2002-02","2019-07-02 08:45:26","2019-07-02T08:45:26Z",NA,"1280–1284","","5558","295",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 11847338",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QMQGMAWT","report",2008,"Michelson, A.","Temperate Grasslands of South America. Prepared for the World Temperate Grasslands Conservation Initiative Workshop","","","","","","","2008","2019-07-02 08:45:24","2019-07-02T08:45:24Z",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,"","Hohhot",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CKAXNKAP","journalArticle",2014,"Pascual, Unai; Phelps, Jacob; Garmendia, Eneko; Brown, Katrina; Corbera, Esteve; Martin, Adrian; Gomez-Baggethun, Erik; Muradian, Roldan","Social equity matters in payments for ecosystem services","BioScience","","15253244","10.1093/biosci/biu146","http://academic.oup.com/bioscience/article/64/11/1027/2754206/Social-Equity-Matters-in-Payments-for-Ecosystem","© The Author(s) 2014.Although conservation efforts have sometimes succeeded in meeting environmental goals at the expense of equity considerations, the changing context of conservation and a growing body of evidence increasingly suggest that equity considerations should be integrated into conservation planning and implementation. However, this approach is often perceived to be at odds with the prevailing focus on economic efficiency that characterizes many payment for ecosystem services (PES) schemes. Drawing from examples across the literature, we show how the equity impacts of PES can create positive and negative feedbacks that influence ecological outcomes. We caution against equity-blind PES, which overlooks these relationships as a result of a primary and narrow focus on economic efficiency. We call for further analysis and better engagement between the social and ecological science communities to understand the relationships and trade-offs among efficiency, equity, and ecological outcomes.","2014-11","2019-07-02 08:45:21","2019-07-02T08:45:21Z",NA,"1027–1036","","11","64",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"behavior; conservation; efficiency; policy; poverty",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
