"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"FTRINVPJ","report",2012,"DCED","Economic Policy for Green Growth","","","","","","","2012","2019-06-27 14:50:17","2019-06-27T14:50:17Z",NA,"","","","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QC9GIM8Z","book",2010,"","Thimphu Statement on Climate Change. Sixteenth SAARC Summit, Thimphu, 28-29 April 2010","","","","","","","2010","2019-06-27 14:50:16","2019-06-27T14:50:16Z",NA,"","","","",NA,NA,NA,NA,"April",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZI9AMFLV","journalArticle",2013,"Liu, Xuejun; Zhang, Ying; Han, Wenxuan; Tang, Aohan; Shen, Jianlin; Cui, Zhenling; Vitousek, Peter; Erisman, Jan Willem; Goulding, Keith; Christie, Peter; Fangmeier, Andreas; Zhang, Fusuo","Enhanced nitrogen deposition over China.","Nature","","1476-4687","10.1038/nature11917","http://www.ncbi.nlm.nih.gov/pubmed/23426264","China is experiencing intense air pollution caused in large part by anthropogenic emissions of reactive nitrogen. These emissions result in the deposition of atmospheric nitrogen (N) in terrestrial and aquatic ecosystems, with implications for human and ecosystem health, greenhouse gas balances and biological diversity. However, information on the magnitude and environmental impact of N deposition in China is limited. Here we use nationwide data sets on bulk N deposition, plant foliar N and crop N uptake (from long-term unfertilized soils) to evaluate N deposition dynamics and their effect on ecosystems across China between 1980 and 2010. We find that the average annual bulk deposition of N increased by approximately 8 kilograms of nitrogen per hectare (P \textless 0.001) between the 1980s (13.2 kilograms of nitrogen per hectare) and the 2000s (21.1 kilograms of nitrogen per hectare). Nitrogen deposition rates in the industrialized and agriculturally intensified regions of China are as high as the peak levels of deposition in northwestern Europe in the 1980s, before the introduction of mitigation measures. Nitrogen from ammonium (NH4(+)) is the dominant form of N in bulk deposition, but the rate of increase is largest for deposition of N from nitrate (NO3(-)), in agreement with decreased ratios of NH3 to NOx emissions since 1980. We also find that the impact of N deposition on Chinese ecosystems includes significantly increased plant foliar N concentrations in natural and semi-natural (that is, non-agricultural) ecosystems and increased crop N uptake from long-term-unfertilized croplands. China and other economies are facing a continuing challenge to reduce emissions of reactive nitrogen, N deposition and their negative effects on human health and the environment.","2013","2019-06-27 14:50:14","2019-06-27T14:50:14Z",NA,"459–62","","7438","494",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 23426264",NA,NA,NA,"Air Pollutants; Air Pollutants: analysis; Air Pollutants: metabolism; Air Pollutants: supply & distribution; Air Pollution; Air Pollution: analysis; Air Pollution: statistics & numerical data; Animals; China; Ecosystem; Environmental Monitoring; Environmental Monitoring: statistics & numerical d; Greenhouse Effect; Human Activities; Humans; Nitrates; Nitrates: analysis; Nitrates: metabolism; Nitrogen; Nitrogen: analysis; Nitrogen: metabolism; Plants; Plants: chemistry; Plants: metabolism; Quaternary Ammonium Compounds; Quaternary Ammonium Compounds: analysis; Quaternary Ammonium Compounds: metabolism",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW4LKTCC","report",2012,"Nakashima, D; Galloway, K; McLean, K; Thulstrup, H; Castillo, AR; Rubis, J","Weathering Uncertainty: Traditional Knoweldge for Climate Change Assessment and Adaptation.","","","","","","","2012","2019-06-27 14:50:11","2019-06-27T14:50:11Z",NA,"","","","",NA,NA,NA,NA,"",NA,NA,"","UNESCO and UNU, Paris and Darwin",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QMFIV74K","journalArticle",2011,"ICIMOD","Glacial Lakes and Glacial Lake Outburst Floods in Nepal","","","","978 92 9115 193 6","","Glacier thinning and retreat in the Himalayas has resulted in the formation of new glacial lakes and the enlargement of existing lakes due to the accumulation of meltwater behind loosely consolidated end moraine dams. Such lakes are inherently unstable and can be subject to catastrophic drainage (glacial lake outburst flood or GLOF), which is a potential source of danger to people and property in the valleys below them. Equally, glacial lakes are an important potential natural resource for water supply, which has yet to be effectively investigated. This publication describes the results of a systematic and comprehensive study of the status of glacial lakes and glacial lake outburst flood (GLOF) risk in Nepal, including the vulnerability of downstream people and property and field studies of three of the most critical lakes. The assessment is intended to provide information for use in GLOF risk management in Nepal, as well as describing a detailed stepwise approach and methodology that can be applied throughout the Hindu Kush-Himalayan region. Region-wide cooperation is needed to develop a more coordinated approach and lay the foundations for a glacial lake outburst risk reduction policy.","2011","2019-06-27 14:50:08","2019-06-27T14:50:08Z",NA,"1–109","","","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7QNGQ3IL","report",2005,"Millenium Ecosystem Assessment","Ecosystems and Human Well-Being: Biodiversity Synthesis","","","","","","Commissioned by the United Nations SecretaryGeneral in 2000, and completed in 2005, the Millennium Ecosystem Assessment (MA), based on the findings of 34 sub-global assessments carried out in a diverse set of ecosystems in sites around the world, provides a state-of-the-art appraisal of the condition and trends in the worlds ecosystems and the services they provide. The MA presents compelling evidence that underlines the urgency and necessity of restoring, conserving, and sustainably managing our ecosystems. Most important, the assessment shows that, with appropriate actions, it is possible to reverse the degradation of many ecosystem services over the next 50 years. By providing invaluable information to policy makers, the MA seeks to help ensure that the required changes in current policy and practice undertaken will be evidence based and informed by the best available scientific analysis. This manual, Ecosystems and Human Well-being: A Manual for Assessment Practitioners, allows for the wider adoption of the MA conceptual framework and methods. The manual, which contains numerous case studies of best practice, offers a practical guide for undertaking ecosystem assessments and includes tools and approaches that can assess options for better managing ecosystems. This Manual makes the methods of the MA and associated sub-global (local and regional) assessments widely accessible. While the MA is the most comprehensive assessment of ecosystems carried out to date, there are other related assessment processes such as Global Environment Outlook (GEO), Global International Waters Assessment (GIWA), Intergovernmental Panel on Climate Change (IPCC), Land Degradation Assessment in Drylands (LADA), International Assessment of Agricultural Knowledge, Science and Technology for Development (IAASTD) and World Water Assessment. Lessons learned from these assessments supplement the best practice of ecosystem assessment identified through the MA. The publication of this Manual aims to encourage more assessments at scales which are relevant to policy and decision makers.","2005","2019-06-27 14:50:02","2019-06-27T14:50:02Z",NA,"86","","","",NA,NA,NA,NA,"",NA,NA,"","Washington, DC.",NA,NA,NA,NA,NA,NA,NA,"DOI: 10.1057/9780230625600 PMID: 2472066",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EIGKBNFM","journalArticle",2010,"Woodruff, David S.","Biogeography and conservation in Southeast Asia: How 2.7 million years of repeated environmental fluctuations affect today's patterns and the future of the remaining refugial-phase biodiversity","Biodiversity and Conservation","","09603115","10.1007/s10531-010-9783-3","","Understanding the historical biogeography of this global biodiversity hotspot is as important to long-term conservation goals as ecology and evolution are to understanding current patterns and processes. Today's geography is, however, misleading and typical of only*2% of the last million years;[90% of that time the region's land area was 1.5–2.0 times larger as mean sea levels were 62 m below today's, climates were cooler, and extensive forests and savanna covered the emerged Sunda plains. The region's land area varied two-fold as sea levels fluctuated up to ±50 m with each of*50 Pleistocene glacial cycles, and forests expanded and contracted with oscillations in land area and seasonality. This dynamic geographic history is relevant to the development of biogeographic regionalism and shows that it is today's forests that are refugial, not those of the Last Glacial Maximum. This history affects how species will adapt or shift their ranges in response to global warming and further decreases in land area (submergence of low-lying coastal areas) during the 21st century. The alternative is mass species extinction. The biota is also threatened by the continued destruction of forest, destruction of Mekong River flood-pulse based ecosystems, and continued human population growth. Human bioge- ography will become more important in conservation planning as tens of millions of people who depend on protected area forests, riverine ecosystems, and coastal habitats become environmental refugees. Conservation scientists need to become more involved in regional ecological education, environmental stewardship, and ecosystem-based adaptation to sustain as much as possible of this rich biota and the ecological services it provides. Keywords","2010","2019-06-27 14:50:00","2019-06-27T14:50:00Z",NA,"919–941","","4","19",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PMID: 1000111929",NA,NA,NA,"Climate change; Environmental refugees; Hotspots; Mekong River; Paleogeography; Pleistocene; Rainforest; Refugia; Sea levels; Species ranges; Sundaland",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432G76YS","journalArticle",2016,"Lim, Michelle","Governance criteria for effective transboundary biodiversity conservation","International Environmental Agreements: Politics, Law and Economics","","1567-9764","10.1007/s10784-015-9296-3","http://link.springer.com/10.1007/s10784-015-9296-3","Intact ecosystems across jurisdictional boundaries are of growing importance as the world continues to experience the impacts of climate change. International boundaries have, however, been drawn for political rather than ecological reasons. Ecosystem components often occur in more than one nation and are consequently subject to conflicting management and land-use practices. This research integrates the legal, institutional and environmental management components of transboundary biodiversity conservation to propose a comprehensive framework for evaluating the potential effec-tiveness of transboundary conservation regimes. The paper presents twelve criteria for the effective transboundary conservation of terrestrial biodiversity. These criteria can assist in the evaluation of existing initiatives and the design of future ones. The criteria will be of increasing importance as decision-makers seek to adapt to climate change and conserve biodiversity at all scales of political organization.","2016-12","2019-06-27 14:49:58","2019-06-27T14:49:58Z",NA,"797–813","","6","16",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Effective governance; Heart of Borneo; High Pamir and Pamir-Alai Mountains; Transboundary biodiversity conservation",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V66I4UTN","manuscript",2017,"Fankhauser, Sam; Kazaglis, Alex; Srivastav, Sugandha","Green Growth Opportunities for Asia","","","","","","","2017","2019-06-27 14:49:57","2019-06-27T14:49:57Z",NA,"","","","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"adb working papers; alex kazaglis; asia; climate change; energy storage; environmental policy; ewp 508; green policies; green technologies; low carbon innovation; low carbon tech; photovoltaics; q42; q43; q54; q56; sam fankhauser; sugandha srivastav; urban development",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ED6PV724","journalArticle",1993,"Chitrakar, K. B.","Community forestry in Nepal","Regional Development Dialogue","","02506505","10.3126/hjs.v1i1.190","","Community forestry in Nepal","1993","2019-06-27 14:49:53","2019-06-27T14:49:53Z",NA,"172–182","","1","14",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L2PD4N6B","journalArticle",2012,"Van Hinsbergen, Douwe J J; Lippert, Peter C; Dupont-Nivet, Guillaume; McQuarrie, Nadine; Doubrovine, Pavel V; Spakman, Wim; Torsvik, Trond H","Greater India Basin hypothesis and a two-stage Cenozoic collision between India and Asia","Proceedings of the National Academy of Sciences","","0027-8424","","","","2012","2019-06-27 14:49:51","2019-06-27T14:49:51Z",NA,"7659–7664","","20","109",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PI9KSJT2","journalArticle",2015,"Veldman, Joseph W; Buisson, Elise; Durigan, Giselda; Fernandes, G Wilson; Le Stradic, Soizig; Mahy, Gregory; Negreiros, Daniel; Overbeck, Gerhard E; Veldman, Robin G; Zaloumis, Nicholas P; Putz, Francis E; Bond, William J","Toward an old-growth concept for grasslands, savannas, and woodlands","Frontiers in Ecology and the Environment","","1540-9295","10.1890/140270","http://doi.wiley.com/10.1890/140270","","2015-04","2019-06-27 14:49:43","2019-06-27T14:49:43Z",NA,"154–162","","3","13",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X6WEH9SM","book",2008,"Swiderska, Krystyna; Roe, Dilys; Siegele, Linda; Grieg-Gran, Maryanne","The governance of nature and the nature of governance: policy that works for biodiversity and livelihoods","","1-84369-700-9","","","","","2008","2019-06-27 14:49:41","2019-06-27T14:49:41Z",NA,"","","","8",NA,NA,NA,NA,"",NA,NA,"IIED","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27WYU7VC","journalArticle",2017,"Mihoub, Jean-Baptiste; Henle, Klaus; Brotons, Lluís; Brummitt, N.; Titeux, Nicolas; Schmeller, Dirk S.","Setting temporal baselines for biodiversity: the limits of available monitoring data for capturing the full impact of anthropogenic pressures","Scientific Reports","","2045-2322","10.1038/srep41591","http://dx.doi.org/10.1038/srep41591","","2017","2019-06-27 14:49:39","2019-06-27T14:49:39Z",NA,"1–11","","December 2016","in press",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUP7LDT6","journalArticle",2011,"Kumar, Ritesh; Horwitz, Pierre; Milton, G Randy; Sellamuttu, Sonali S; Buckton, Sebastian T; Davidson, Nick C; Pattnaik, Ajit K; Zavagli, Monica; Baker, Chris","Assessing wetland ecosystem services and poverty interlinkages: a general framework and case study","Hydrological Sciences Journal","","0262-6667","","","","2011","2019-06-27 14:49:35","2019-06-27T14:49:35Z",NA,"1602–1621","","8","56",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
