"Key","Item.Type","Publication.Year","Author","Title","Publication.Title","ISBN","ISSN","DOI","Url","Abstract.Note","Date","Date.Added","Date.Modified","Access.Date","Pages","Num.Pages","Issue","Volume","Number.Of.Volumes","Journal.Abbreviation","Short.Title","Series","Series.Number","Series.Text","Series.Title","Publisher","Place","Language","Rights","Type","Archive","Archive.Location","Library.Catalog","Call.Number","Extra","Notes","File.Attachments","Link.Attachments","Manual.Tags","Automatic.Tags","Editor","Series.Editor","Translator","Contributor","Attorney.Agent","Book.Author","Cast.Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed.Author","Scriptwriter","Words.By","Guest","Number","Edition","Running.Time","Scale","Medium","Artwork.Size","Filing.Date","Application.Number","Assignee","Issuing.Authority","Country","Meeting.Name","Conference.Name","Court","References","Reporter","Legal.Status","Priority.Numbers","Programming.Language","Version","System","Code","Code.Number","Section","Session","Committee","History","Legislative.Body"
"FREVMGBA","journalArticle",2013,"Kelly, Rebecca A.; Jakeman, Anthony J.; Barreteau, Olivier; Borsuk, Mark E.; ElSawah, Sondoss; Hamilton, Serena H.; Henriksen, Hans Jørgen; Kuikka, Sakari; Maier, Holger R.; Rizzoli, Andrea Emilio; van Delden, Hedwig; Voinov, Alexey A.","Selecting among five common modelling approaches for integrated environmental assessment and management","Environmental Modelling and Software","","13648152","10.1016/j.envsoft.2013.05.005","http://www.sciencedirect.com/science/article/pii/S1364815213001151","The design and implementation of effective environmental policies need to be informed by a holistic understanding of the system processes (biophysical, social and economic), their complex interactions, and how they respond to various changes. Models, integrating different system processes into a unified framework, are seen as useful tools to help analyse alternatives with stakeholders, assess their outcomes, and communicate results in a transparent way. This paper reviews five common approaches or model types that have the capacity to integrate knowledge by developing models that can accommodate multiple issues, values, scales and uncertainty considerations, as well as facilitate stakeholder engagement. The approaches considered are: systems dynamics, Bayesian networks, coupled component models, agent-based models and knowledge-based models (also referred to as expert systems). We start by discussing several considerations in model development, such as the purpose of model building, the availability of qualitative versus quantitative data for model specification, the level of spatio-temporal detail required, and treatment of uncertainty. These considerations and a review of applications are then used to develop a framework that aims to assist modellers and model users in the choice of an appropriate modelling approach for their integrated assessment applications and that enables more effective learning in interdisciplinary settings. © 2013 Elsevier Ltd.",2013,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"159–181","","",47,NA,NA,"",NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Agent-based model; Bayesian network; Coupled component model; Integrated assessment; Knowledge-based model; System dynamics","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N8IITSUQ","journalArticle",2001,"Sheate, William R.; Dagg, Suzan; Richardson, Jeremy; Aschemann, Ralf; Palerm, Juan; Steen, Ulla","SEA and integration of the environment into strategic decision-making. Volume 1 (Main Report). Final report to European Commission.","CEC Contract No. B4-3040/99/136634/MAR/B4","","","","http://www.image.unipd.it/cossu/VALUTAZIONE DI IMPATTO AMBIENTALE/Via 2005/Working Group/Tema 11_VAS/sea_integration_case.pdf","",2001,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"130","","Case Studies",3,NA,NA,"",NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VXYP68CV","journalArticle",2006,"Abildtrup, Jens; Audsley, Eric; Fekete-Farkas, Maria; Giupponi, Carlo; Gylling, Morten; Rosato, Paolo; Rounsevell, Mark","Socio-economic scenario development for the assessment of climate change impacts on agricultural land use: A pairwise comparison approach","Environmental Science and Policy","","14629011","10.1016/j.envsci.2005.11.002","http://linkinghub.elsevier.com/retrieve/pii/S1462901105001553","Assessment of the vulnerability of agriculture to climate change is strongly dependent on concurrent changes in socio-economic development pathways. This paper presents an integrated approach to the construction of socio-economic scenarios required for the analysis of climate change impacts on European agricultural land use. The scenarios are interpreted from the storylines described in the intergovernmental panel on climate change (IPCC) special report on emission scenarios (SRES), which ensures internal consistency between the evolution of socio-economics and climate change. A stepwise downscaling procedure based on expert-judgement and pairwise comparison is presented to obtain quantitative socio-economic parameters, e.g. prices and productivity estimates that are input to the ACCELERATES integrated land use model. In the first step, the global driving forces are identified and quantified for each of the four SRES scenario families. In the second step, European agricultural driving forces are derived for each scenario from global driving forces. Finally, parameters for the agricultural land use model are quantified. The stepwise procedure is appropriate when developing socio-economic scenarios that are consistent with climate change scenarios used in climate impact studies. Furthermore, the pairwise comparison approach developed by Saaty [Saaty, T.L., 1980. The Analytic Hierarchy Process. McGraw Hill, New York] provides a useful tool for the quantification from narrative storylines of scenario drivers and model parameters. Descriptions of the narratives are, however, helpful at each step to facilitate the discussion and communication of the resulting scenarios. © 2005 Elsevier Ltd. All rights reserved.",2006,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"101–115","","2",9,NA,NA,"Socio-economic scenario development for the assess",NA,"",NA,NA,"","","en",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Agricultural land use; Climate change; Pairwise comparison; SRES scenarios; Scenario development","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FV235L7K","book",2011,"Gurung, Deo Raj; Giriraj, Amarnath; Aung, Khun San; Shrestha, Basanta; Kulkarni, Anil V.","Snow-Cover Mapping and Monitoring in the Hindu Kush-Himalayas","","978-92-9115-218-6","","","","Snow is an important component of the cryosphere, and the study of snow trends is essential for understanding regional climate change and for managing water resources. Changes in the snow budget have socioeconomic and environmental implications for agriculture, water-based industries, environment, land management, water supplies, and many others. To date, however, few scientific studies have been available to support a general perception of decline in seasonal snow cover in the Hindu Kush-Himalayan (HKH) region. ‘Snow-Cover Mapping and Monitoring in the Hindu Kush-Himalayas' is the first comprehensive status report of snow cover in the HKH region. It analyses information from ICIMOD's regional snow cover monitoring scheme, which is compiled in a database containing snow cover data for the whole region from 2000 to the present, updated weekly. The analysis is based on decadal (2000-2010) 8-day, 500 m spatial resolution snow images recorded by moderate resolution imaging spectroradiometer (MODIS). The report analyses snow cover trends for the decade based on season, altitude, and region. It describes interannual and intra-annual trends for different parts of the region (west, central, and east) and the ten major river basins. As the data cover only one decade, they are not sufficient to yield statistically significant trends. However, there is an indication of an overall decrease in snow cover over the decade in the central HKH region and overall, and a slight increase in the western and eastern parts of the region. The report, and the database on which it is based, will help bridge the data and information gap on snow cover and support further research initiatives. Such information is also useful for planners and policy makers in formulating policies related to climate change and the downstream consequences for water resources.",2011,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"","1–44","",NA,NA,NA,"",NA,"",NA,NA,"ICIMOD","Kathmandu","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYGNPYXU","book",2004,"Borrini-Feyerabend, Grazia; Pimbert, Michel; Farvar, M. Taghi; Kothari, Ashish; Renard, Yves","Sharing Power. Learning-by-Doing in Co-Management of Natural Resources throughout the World","","978-85-7811-079-6","","","https://www.iucn.org/about/union/commissions/ceesp/ceesp_publications/sharing_power.cfm","“Sharing Power” should be required reading for all of us who, in one way or another, are involved at the local, national or international level in the governance and management of natural resources. But this volume should also be read by those who gain economic benefits from natural resources at a distance thanks to the sophisticated technology of communications and marketing systems. Most of these people are deeply indebted to the labour and creativity of rural communities, whose livelihoods are inextricably related to the natural resources and ecosystems in the different regions of the planet. Above all this volume is a tribute and recognition to the traditional knowledge, rights, skills and institutions of indigenous peoples and local communities and to their daily struggles for a balance between their immediate needs and long term well-being, founded on the sound and sustainable management of our planet‘s natural wealth. From a recollection of the political and socio-cultural history of human relationships with nature, the volume moves into a more conceptual analysis of actors, entitlements, equity and co-management itself. Through a series of illuminating examples characterised by cultural and regional diversity, the authors show us the impacts, tensions, inequalities and opportunities that inhabit the field of natural resource management and bear such important consequences for the livelihoods and quality of life of rural communities. Co-management as a process is then unpacked and explored in detail, from its roots in local systems of solidarity to the unlikely and very powerful “syncretic” merging of traditional practices and modern conservation expertise. As a matter of fact, when we are lucky enough to approach sound contemporary natural resource management, this looks more and more like a jigsaw puzzle of new and old knowledge, indigenous and modern elements, practices and values of different “cultural” origin. As in all processes of cultural change, we find in it contradictions and chaotic situations and, exactly because of this, the concept and practice of adaptive management become crucial. This should be appreciated in terms of both conceptual and practical relevance, as top-down inflexible and supposedly a-political decisions have indeed past their time. For practitioners in search of an open and flexible guide to co-management practice on the basis of lessons learned in a variety of socio-ecological settings, this volume simply has no equal. The “phases” of the process— organising, negotiating, implementing agreements and learning by doing— as well as the agreements and organisations they usually end up developing, are described and appreciated through a wealth of examples, tools and sound advice. The authors have obviously in mind the real world, where nothing is univocal and fixed and where complications abound as well as unexpected opportunities. The product is a creative tension between realities and visions, what is and what could be, especially in response to external forces and the continual demographic, social, economic and cultural changes that affect both local communities and other actors, and natural resources. If anything, one could fault the authors for being too positive, for compelling us to believe that, even in the worst possible situation, change is possible. But this may be more a consequence of the invigorating feeling that the reader carries away from the reading than of the content of the volume in itself. Examples of problems and failures, in fact, abound, and they are candidly recounted\ldots. It is on the basis of a world perceived in a state of evolution and creative tension that the political proposal for co-management illustrated in this volume— because this is what it is— becomes most compelling. Co-management can involve the gradual harmonising, balancing and adjustment of the interests, aspirations and capacities of a variety of actors both within rural communities and in the world at large. The lamp-posts are intelligence, care and equity— the exact opposite of situations in which the stronger forces impose their will on the weaker ones without regard to understandings, results or even meaning, let alone sustainability. The practices that are here described to make a difference are a careful assessment of issues, dialogue, negotiation, the active mediation of conflicts and the nurturing of joint learning. But we would be wrong if we would think that this applies only to specific contexts where local actors are concerned, let us say, with a specific forest, a pastoral landscape, a rare species of wildlife or a rich coastal fishery. “Sharing power” makes a compelling case that continuous engagement of actors and learning must extend to the policy arena, beyond the command and control operations of policy specialists and non-participatory elected leaders. “Sharing Power” is an important contribution to environmental thinking and reflection, at a time of great political and economic challenges throughout the world. It invites us to, and equips us for, a dialogue among different cultures, being those of neighbours or of distant actors, in a respectful and equitable search for new forms of natural resource management. I do not advise you to read this volume cover-to-cover— although you may want to!— but I definitely advise you to go through it, be inspired to understand what it contains, and keep it on your desktop. You will find yourself consulting it over and over again when you need inspiration and practical help about more cooperative ways of managing natural resources. Juan Mayr Mal",2004,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"","496 pages","",NA,NA,NA,"",NA,"",NA,NA,"IIED and IUCN/ CEESP/ CMWG","Cenesta, Tehran","",NA,NA,NA,NA,NA,NA,"DOI: 10.1017/CBO9781107415324.004 PMID: 25246403",NA,NA,NA,"","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J3G3W2EG","report",2013,"Change, Climate","Shared action on food and environments in East Africa","","","","","","",2013,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"CGIAR Research Program on Climate Change, Agriculture and Food Security (CCAFS) and Environmental Change Institute, Oxford University Centre for the Environment","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GTDYLHQF","journalArticle",1991,"Madu, Christian N.; Kuei, Chu Hua; Madu, Assumpta N.","Setting priorities for the IT industry in Taiwan-A Delphi study","Long Range Planning","","00246301","10.1016/0024-6301(91)90256-N","http://www.sciencedirect.com.ezproxy.is.ed.ac.uk/science/article/pii/002463019190256N","This article describes a strategic framework for the development of information technology in Taiwan. A decision support system (DSS) is built to test the effectiveness of the strategic framework. The DSS uses the 'Expert Choice' cell. Brainstorming and a dialectical approach are used to generate and analyse the criteria that influence the development of information technology. Later, a signed digraph is used to elicit the different views of the experts on cause-effect relationships. Then feedback loops obtained through the use of this 'cognitive map' help in the logical analysis of the decisions. This study focuses on identifying the government's priorities for information technology given the criteria identified by the experts, and the national goal of developing the information industry. The experts used in this study are drawn from the Institute for the Information Industry in Taiwan-a government agency that is charged with this task. The results indicate that the highest priority should be given to computer software development. The development of computer equipment is the least in terms of preferences. The aims of the study are twofold. First, to help entrepreneurs in determining which information technology areas will be likely to benefit from government incentive programs. Secondly, the government may use the priorities as guidelines for their resource allocation decisions. Many new companies depend on government incentive programs for survival, and these studies may suggest priorities to other investors. © 1991.",1991,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"105–118","","5",24,NA,NA,"",NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KT3NXDX3","journalArticle",2013,"Burt, Ronald S.; Kilduff, Martin; Tasselli, Stefano","Social Network Analysis: Foundations and Frontiers on Advantage","Ssrn","","","10.1146/annurev-psych-113011-143828","","We provide an overview of social network analysis focusing on network advantage as a lens that touches on much of the area. For reasons of good data and abundant research, we draw heavily on studies of people in organizations. Advantage is traced to network structure as a proxy for the distribution of variably sticky information in a population. The network around a person indicates the person's access and control in the distribution. Advantage is a function of information breadth, timing, and arbitrage. Advantage is manifest in higher odds of proposing good ideas, more positive evaluations and recognition, higher compensation, and faster promotions. We discuss frontiers of advantage contingent on personality, cognition, embeddedness, and dynamics.",2013,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"527–547","","",64,NA,NA,"",NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IR46H8KW","book",1999,"Hammond, John; Keeney, Ralph; Raiffa, Howard","Smart Choices: A Prectical Guide to Making Better Decisions","","978-0-87584-857-0","","","","Making smart choices is a fundamental life skill, relevant to anyone: managers, doctors, lawyers, teachers, students, parents, young, old. Your decisions will shape and influence the course of your professional career and the quality of your personal life—the ability to make good decisions is a key factor in determining whether you achieve your goals. To help you increase your chances of finding satisfying solutions, Smart Choices blends the art and science of decision making into a straightforward, proven approach for making tough choices. Smart Choices doesn't tell you what to decide; it tells you how. Authors Hammond, Keeney, and Raiffa, among the world's best-known experts on resolving complex decision problems, blend the art and the science of decision making into accessible steps that lead you to consider your choices both intuitively and analytically. Here, for the first time, is a flexible system that can be applied to business decisions, to personal decisions, to family decisions—to any decision you make.",1999,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"","1–152","",NA,NA,NA,"",NA,"",NA,NA,"Harvard Business Review Press","Watertown, Massachusetts","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9A45K7I7","journalArticle",2015,"Butchart, Stuart H.M.; Clarke, Martin; Smith, Robert J.; Sykes, Rachel E.; Scharlemann, Jörn P.W.; Harfoot, Mike; Buchanan, Graeme M.; Angulo, Ariadne; Balmford, Andrew; Bertzky, Bastian; Brooks, Thomas M.; Carpenter, Kent E.; Comeros-Raynal, Mia T.; Cornell, John; Ficetola, G. Francesco; Fishpool, Lincoln D.C.; Fuller, Richard A.; Geldmann, Jonas; Harwell, Heather; Hilton-Taylor, Craig; Hoffmann, Michael; Joolia, Ackbar; Joppa, Lucas; Kingston, Naomi; May, Ian; Milam, Amy; Polidoro, Beth; Ralph, Gina; Richman, Nadia; Rondinini, Carlo; Segan, Daniel B.; Skolnik, Benjamin; Spalding, Mark D.; Stuart, Simon N.; Symes, Andy; Taylor, Joseph; Visconti, Piero; Watson, James E.M.; Wood, Louisa; Burgess, Neil D.","Shortfalls and Solutions for Meeting National and Global Conservation Area Targets","Conservation Letters","","1755263X","10.1111/conl.12158","http://dx.doi.org/10.1111/conl.12158","© 2015 Wiley Periodicals, Inc. Governments have committed to conserving ≥17% of terrestrial and ≥10% of marine environments globally, especially ""areas of particular importance for biodiversity"" through ""ecologically representative"" Protected Area (PA) systems or other ""area-based conservation measures"", while individual countries have committed to conserve 3-50% of their land area. We estimate that PAs currently cover 14.6% of terrestrial and 2.8% of marine extent, but 59-68% of ecoregions, 77-78% of important sites for biodiversity, and 57% of 25,380 species have inadequate coverage. The existing 19.7 million km2 terrestrial PA network needs only 3.3 million km2 to be added to achieve 17% terrestrial coverage. However, it would require nearly doubling to achieve, cost-efficiently, coverage targets for all countries, ecoregions, important sites, and species. Poorer countries have the largest relative shortfalls. Such extensive and rapid expansion of formal PAs is unlikely to be achievable. Greater focus is therefore needed on alternative approaches, including community- and privately managed sites and other effective area-based conservation measures.",2015,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"329–337","","5",8,NA,NA,"",NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Aichi Targets; Alliance for Zero Extinction; Convention on Biological Diversity; IUCN Red List; Important Bird and Biodiversity Areas; Key Biodiversity Areas; Protected areas","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3N3QKYNX","journalArticle",2014,"Hofhansl, Florian; Kobler, Johannes; Ofner, Joachim; Drage, Sigrid; Pölz, Eva Maria; Wanek, Wolfgang","Sensitivity of tropical forest aboveground productivity to climate anomalies in SW Costa Rica","Global Biogeochemical Cycles","","19449224","10.1002/2014GB004934","http://doi.wiley.com/10.1002/2014GB004934","©2014. American Geophysical Union. All Rights Reserved. The productivity of tropical forests is driven by climate (precipitation, temperature, and light) and soil fertility (geology and topography). While large-scale drivers of tropical productivity are well established, knowledge on the sensitivity of tropical lowland net primary production to climate anomalies remains scarce. We here analyze seven consecutive years of monthly recorded tropical forest aboveground net primary production (ANPP) in response to a recent El Niño-Southern Oscillation (ENSO) anomaly. The ENSO transition period resulted in increased temperatures and decreased precipitation during the El Niño dry period, causing a decrease in ANPP. However, the subsequent La Niña wet period caused strong increases in ANPP such that drought-induced reductions were overcompensated. Most strikingly, the climatic controls differed between canopy production (CP) and wood production (WP). Whereas CP showed strong seasonal variation but was not affected by ENSO, WP decreased significantly in response to a 3C increase in annual maximum temperatures during the El Niño period but subsequently recovered to above predrought levels during the La Niña period. Moreover, the climate sensitivity of tropical forest ANPP components was affected by local topography ( water availability) and disturbance history (species composition). Our results suggest that projected increases in temperature and dry season length could impact tropical carbon sequestration by shifting ANPP partitioning toward decreased WP, thus decreasing the carbon storage of highly productive lowland forests. We conclude that the impact of climate anomalies on tropical forest productivity is strongly related to local site characteristics and will therefore likely prevent uniform responses of tropical lowland forests to projected global changes. Key Points We study the climate sensitivity of tropical forest aboveground productivityPartitioning of ANPP components may shift in response to climate extremesLocal site characteristics determine the response to climate anomalies",2014,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"1437–1454","","12",28,NA,NA,"Sensitivity of tropical forest aboveground product",NA,"",NA,NA,"","","en",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Costa Rica; El Niño-Southern Oscillation; aboveground net primary production; canopy production; lowland rainforest; wood production","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WBV5YJC5","journalArticle",2014,"Turner, Woody","Sensing biodiversity: Sophisticated networks are required to make the best use of biodiversity data from satellites and in situ sensors","Science","","10959203","10.1126/science.1256014","http://www.sciencemag.org/content/346/6207/301.short","Sophisticated networks are required to make the best use of biodiversity data from satellites and in situ sensors",2014,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"301–302","","6207",346,NA,NA,"",NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3VWE6MGU","journalArticle",2009,"Cinner, J; Daw, T; McClanahan, T","Socioeconomic Factors that Affect Artisanal Fishers' Readiness to Exit a Declining Fishery Factores Socioeconómicos que Afectan la Disponibilidad de Pescadores Artesanales para Abandonar una Pesquería en Declinación","Conservation Biology","","","","http://dx.doi.org/10.1111/j.1523-1739.2008.01041.x","Abstract:The emerging world crisis created by declining fish stocks poses a challenge to resource users and managers. The problem is particularly acute in poor nations, such as those in East Africa, where fishing is an important subsistence activity but high fishing intensity and use of destructive gear have resulted in declining catches. In this context developing effective management strategies requires an understanding of how fishers may respond to declines in catch. We examined the readiness of 141 Kenyan fishers to stop fishing under hypothetical scenarios of declines in catch and how socioeconomic conditions influenced their decisions. As expected, the proportion of fishers that would exit the fishery increased with magnitude of decline in catch. Fishers were more likely to say they would stop fishing if they were from households that had a higher material style of life and a greater number of occupations. Variables such as capital investment in the fishery and the proportion of catch sold had weak, nonsignificant relationships. Our finding that fishers from poorer households would be less likely to exit a severely declining fishery is consistent with the literature on poverty traps, which suggests the poor are unable to mobilize the necessary resources to overcome either shocks or chronic low-income situations and consequently may remain in poverty. This finding supports the proposition that wealth generation and employment opportunities directed at the poorest fishers may help reduce fishing effort on overexploited fisheries, but successful interventions such as these will require an understanding of the socioeconomic context in which fishers operate. Resumen:La crisis mundial emergente creada por la declinación de las existencias de peces plantea un reto a los usuarios y manejadores de los recursos. El problema es particularmente agudo en naciones pobres, como las de África del Este, donde la pesca es una importante actividad de subsistencia, pero la alta intensidad de pesca y el uso de equipo destructor han resultado en la declinación de las capturas. En este contexto, el desarrollo de estrategias de manejo efectivas requiere el entendimiento de la respuesta de los pescadores a las declinaciones en la captura. Examinamos la disponibilidad de 141 pescadores kenianos a dejar de pescar bajo escenarios hipotéticos de declinaciones de la captura y la influencia de las condiciones socioeconómicas sobre sus decisiones. Como se esperaba, la proporción de pescadores que dejarían la pesca incrementó con la magnitud de la declinación en la captura. Los pescadores que decían dejarían de pescar provenían de grupos familiares con un estilo de vida muy materializado y un mayor número de ocupaciones. Variables como la inversión de capital en la pesquería y la proporción de la captura tuvieron relaciones débiles, no significativas. Nuestro hallazgo de que pescadores de grupos más pobres tendrían menor disponibilidad de dejar una pesquería en declinación severa es consistente con la literatura sobre trampas de pobreza, que sugiere que los pobres no tienen la capacidad de movilizar los recursos necesarios para sobreponerse a situaciones crónicas de bajos ingresos y consecuentemente permanecen en la pobreza. Este hallazgo soporta la propuesta de que la generación de riqueza y oportunidades de empleo dirigidas a los pescadores más pobres pueden ayudar a reducir el esfuerzo de pesca sobre pesquerías sobreexplotadas, pero intervenciones exitosas como estas requerirán del entendimiento del contexto socioeconómico en que operan los pescadores.",2009,"2022-10-11 14:41:45","2022-10-11T14:41:45Z",NA,"124–130","","1",23,NA,NA,"",NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Kenia; Kenya; arrecife de coral; artisanal fishery; cartera de subsistencia; coral reef; livelihood portfolios; pesquería artesanal; poverty trap; socioeconomics; socioeconomía; trampa de la pobreza","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W7AIUFG2","journalArticle",2012,"Syrbe, Ralf Uwe; Walz, Ulrich","Spatial indicators for the assessment of ecosystem services: Providing, benefiting and connecting areas and landscape metrics","Ecological Indicators","","1470160X","10.1016/j.ecolind.2012.02.013","http://www.sciencedirect.com/science/article/pii/S1470160X12000593","The ecosystem services approach is an established framework for the balanced evaluation of ecological, economic and social landscape resources. It promotes functional synergies (win-win situations) as well as trade-offs among various benefits resulting from ecosystem processes. Spatial aspects of heterogeneity and configuration play a major role in maintaining biodiversity and ecosystem services and hence in human wellbeing. Cultural artifacts also contribute to landscape functionality. Because of the underlying areal aspects, an additional term, landscape service has been proposed and is increasingly used (Termorshuizen and Opdam, 2009). We take a particular interest in spatial aspects of this framework and the optimization of trade-offs between landscape services. Firstly, spatial heterogeneity is assessed by means of landscape metrics computed as indicators for landscape services. Landscape heterogeneity is a key measure of biodiversity and contributes to several valuable functions. Habitat connectivity and other measures of landscape structure are also essential criteria for the behavior of metapopulations and for recreational value. Secondly, service providing areas (SPAs) are discussed as the areal basis for service provision. Similarly, service benefiting areas (SBAs) and connecting areas (SCAs) for the transfer of matter, energy and organisms between them are investigated. Place-based assessment addresses such areas. We thus show possibilities for estimating and evaluating landscape units. Thirdly, the landscape consists of the natural environment, artifacts from past human use, current human activity and even social thinking. The landscape services approach in a wider sense allows us to take social/cultural services better into account because they depend strongly on heritage assets, structural characteristics, historical conditions end even cultural specifics; which can hardly be subsumed to ecosystems. Place-based assessment is an appropriate solution for combining several spatial categories. © 2012 Elsevier Ltd. All rights reserved.",2012,"2022-10-11 14:41:44","2022-10-11T14:41:44Z",NA,"80–88","","",21,NA,NA,"Spatial indicators for the assessment of ecosystem",NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Ecosystem services; Landscape metrics; Landscape services; Landscape structure; Service benefiting area (SBA); Service connecting area (SCA); Service providing area (SPA); Spatial characteristics","/unread","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
